robot_0/q_std,robot_0/q_mean,robot_1/q_mean,_timestamp,episode_length,episode,total_non_home_charges_per_episode,robot_2/loss,robot_2/q_mean,total_kills_per_episode,total_charges_per_episode,mean_final_energy,std_episode_reward,epsilon,_runtime,robot_3/loss,_step,robot_3/q_mean,total_immediate_kills_per_episode,total_agent_collisions_per_episode,global_step,robot_2/q_std,robot_3/q_std,mean_episode_reward,robot_1/loss,robot_1/q_std,survival_rate,robot_0/loss
,,,1763506401.4123104,500.0,954.0,0.0,,,0.0,1910.0,113.75,6.442279778928851,0.01,2524.390006703,,1370,,0.0,1.0,104785,,,243.38749999999888,,,4.0,
23.39291000366211,109.0351791381836,,1763506406.0536351,,,,,,,,,,,2529.030956597,,1371,,,,105000,,,,,,,57.62430191040039
,,,1763506424.953408,,,,0.06967166066169739,35.41495132446289,,,,,,2547.930603692,,1380,,,,106000,3.4314115047454834,,,,,,
,,,1763506424.9598098,,,,,,,,,,,2547.936965168,0.020296797156333923,1381,35.826934814453125,,,106000,,1.2134802341461182,,,,,
,,,1763506442.516219,,,,,,,,,,,2565.493539652,0.005918082781136036,1388,36.2320556640625,,,107000,,0.32238247990608215,,,,,
,,,1763506451.000048,404.0,961.0,232.0,,,0.0,1118.0,112.5,59.660068460822075,0.01,2573.977757793,,1389,,0.0,4.0,107342,,,143.41249999999982,,,3.0,
,,,1763506468.4190624,500.0,963.0,464.0,,,0.0,1353.0,118.75,86.27194195536491,0.01,2591.39663452,,1395,,0.0,2.0,108033,,,173.81249999999986,,,4.0,
15.78915023803711,114.39456939697266,,1763506492.2428706,,,,,,,,,,,2615.22055303,,1397,,,,109000,,,,,,,12.808309555053711
,,,1763506492.2581794,,,,0.06700412184000015,37.40575408935547,,,,,,2615.235537774,,1399,,,,109000,2.015958786010742,,,,,,
,,,1763506493.1839824,500.0,965.0,550.0,,,0.0,1750.0,108.75,20.214703033929997,0.01,2616.161676958,,1401,,0.0,3.0,109033,,,223.33749999999944,,,4.0,
41.502037048339844,118.68233489990234,,1763506519.4857728,,,,,,,,,,,2642.463319156,,1405,,,,110000,,,,,,,84.9670181274414
,,,1763506570.0525632,399.0,974.0,11.0,,,0.0,1005.0,80.0,55.25062460054188,0.01,2693.030207538,,1418,,0.0,9.0,111842,,,128.91250000000028,,,3.0,
,,,1763506579.520365,81.0,977.0,0.0,,,0.0,315.0,112.5,2.6024063383722345,0.01,2702.497864422,,1425,,0.0,0.0,112245,,,39.80750000000001,,,3.0,
,,,1763506580.598368,44.0,978.0,0.0,,,0.0,124.0,76.25,9.39617209293232,0.01,2703.576045386,,1426,,0.0,2.0,112289,,,15.20000000000001,,,3.0,
,,,1763506597.8675363,,,,,,,,,,,2720.844838979,0.027633842080831528,1432,37.30190658569336,,,113000,,1.1657209396362305,,,,,
,,,1763506600.6354883,196.0,981.0,0.0,,,0.0,714.0,98.75,8.057010922172154,0.01,2723.613147593,,1433,,0.0,1.0,113115,,,90.69500000000018,,,3.0,
,,,1763506641.350016,10.0,991.0,0.0,,,0.0,34.0,107.5,1.6601261247266725,0.01,2764.327644681,,1447,,0.0,0.0,114775,,,3.9224999999999994,,,3.0,
,,,1763506646.8933728,,,,,,,,,,,2769.870623852,0.027523642405867577,1452,37.842403411865234,,,115000,,0.8341687917709351,,,,,
62.26028823852539,128.74757385253906,,1763506671.2957754,,,,,,,,,,,2794.273305613,,1455,,,,116000,,,,,,,25.527854919433594
,,38.726261138916016,1763506671.3024383,,,,,,,,,,,2794.279725481,,1456,,,,116000,,,,0.02935928665101528,1.585966944694519,,
,,,1763506671.3087964,,,,0.08478723466396332,37.06834411621094,,,,,,2794.286048914,,1457,,,,116000,5.064119815826416,,,,,,
,,,1763506695.18392,294.0,997.0,115.0,,,0.0,847.0,112.5,45.75754056710237,0.01,2818.161601988,,1461,,0.0,2.0,116981,,,108.43750000000014,,,3.0,
,,,1763506761.8779535,359.0,1012.0,0.0,,,0.0,1292.0,75.0,9.856597726903294,0.01,2884.855525122,,1488,,0.0,2.0,119692,,,164.3375000000001,,,3.0,
,,,1763506834.35751,137.0,1026.0,0.0,,,0.0,431.0,110.0,13.923514956719782,0.01,2957.335223721,,1514,,0.0,0.0,122642,,,54.84249999999996,,,3.0,
,,,1763506836.4566243,85.0,1027.0,0.0,,,0.0,281.0,91.25,5.233012994442088,0.01,2959.434345047,,1515,,0.0,3.0,122727,,,35.385,,,3.0,
15.497868537902832,120.26951599121094,,1763506843.1209385,,,,,,,,,,,2966.098485227,,1516,,,,123000,,,,,,,26.49885368347168
,,,1763506843.139629,,,,,,,,,,,2966.116857793,0.05558834597468376,1519,38.941986083984375,,,123000,,0.6683865785598755,,,,,
,,,1763506847.0138364,25.0,1029.0,0.0,,,0.0,92.0,86.25,1.7193167247485226,0.01,2969.99144961,,1521,,0.0,0.0,123165,,,11.11,,,3.0,
,,,1763506848.8992467,78.0,1030.0,0.0,,,0.0,278.0,85.0,4.452304880620839,0.01,2971.876751651,,1522,,0.0,1.0,123243,,,34.8775,,,3.0,
,,,1763506857.9312341,372.0,1031.0,0.0,,,0.0,1262.0,80.0,17.456596711558248,0.01,2980.908894912,,1523,,0.0,4.0,123615,,,160.7675000000001,,,3.0,
,,,1763506858.358418,17.0,1032.0,0.0,,,0.0,59.0,78.75,1.8547371781468105,0.01,2981.336118577,,1524,,0.0,0.0,123632,,,6.83,,,3.0,
,,,1763506862.3950946,166.0,1033.0,0.0,,,0.0,570.0,87.5,14.90545265163062,0.01,2985.372792725,,1525,,0.0,5.0,123798,,,72.28250000000007,,,3.0,
27.723072052001953,117.729736328125,,1763506867.324599,,,,,,,,,,,2990.302165234,,1527,,,,124000,,,,,,,3.5633010864257812
,,,1763506867.3377273,,,,0.3556837737560272,38.72784423828125,,,,,,2990.315006392,,1529,,,,124000,1.8129644393920898,,,,,,
30.142868041992188,106.0747299194336,,1763506892.3708844,,,,,,,,,,,3015.348468123,,1534,,,,125000,,,,,,,17.38697624206543
,,,1763506892.3839083,,,,0.274915486574173,37.238922119140625,,,,,,3015.361157124,,1536,,,,125000,7.160645961761475,,,,,,
,,,1763506917.1562948,,,,1.268386721611023,37.95806121826172,,,,,,3040.133628274,,1543,,,,126000,6.729266166687012,,,,,,
,,,1763506919.5523548,120.0,1041.0,190.0,,,0.0,362.0,112.5,22.74848937292321,0.01,3042.529946863,,1545,,0.0,3.0,126096,,,46.072499999999984,,,3.0,
,,,1763506922.6604347,124.0,1042.0,30.0,,,0.0,444.0,58.75,5.840241861430095,0.01,3045.638071692,,1546,,0.0,3.0,126220,,,55.82500000000002,,,3.0,
25.89350128173828,119.13008880615234,,1763506971.754068,,,,,,,,,,,3094.731715678,,1558,,,,128000,,,,,,,30.38420867919922
,,40.21160125732422,1763506971.7625418,,,,,,,,,,,3094.739923652,,1559,,,,128000,,,,0.4123753309249878,2.649775743484497,,
,,,1763506994.4791613,500.0,1051.0,48.0,,,0.0,1654.0,150.0,40.239128966715036,0.01,3117.456786801,,1563,,0.0,6.0,128757,,,211.7499999999997,,,4.0,
28.856557846069336,111.09088897705078,,1763507000.356938,,,,,,,,,,,3123.334366619,,1566,,,,129000,,,,,,,9.318986892700195
,,,1763507005.1599927,304.0,1054.0,0.0,,,0.0,1057.0,71.25,12.298614759394619,0.01,3128.137637302,,1570,,0.0,7.0,129261,,,134.37500000000048,,,3.0,
,,,1763507007.4005196,91.0,1055.0,0.0,,,0.0,319.0,83.75,6.921636367218356,0.01,3130.378129441,,1571,,0.0,0.0,129352,,,40.120000000000005,,,3.0,
,,,1763507019.3026416,143.0,1060.0,248.0,,,0.0,418.0,112.5,23.056859472833683,0.01,3142.280115097,,1576,,0.0,4.0,129820,,,53.30249999999998,,,3.0,
,,,1763507052.6394029,,,,,,,,,,,3175.616700768,0.023050762712955475,1588,40.49662780761719,,,131000,,0.6361773014068604,,,,,
,,,1763507053.736134,235.0,1065.0,50.0,,,0.0,627.0,112.5,7.225477060374656,0.01,3176.713842053,,1589,,0.0,5.0,131045,,,80.34750000000017,,,3.0,
35.694862365722656,122.67398071289062,,1763507078.6572053,,,,,,,,,,,3201.6348364,,1597,,,,132000,,,,,,,5.098135471343994
,,,1763507104.092957,303.0,1075.0,0.0,,,0.0,1015.0,60.0,20.383124607135006,0.01,3227.070578558,,1607,,0.0,4.0,133035,,,129.00250000000048,,,3.0,
,,,1763507117.4526527,479.0,1077.0,368.0,,,0.0,1451.0,112.5,83.15705032497239,0.01,3240.430287307,,1609,,0.0,6.0,133582,,,185.78749999999914,,,3.0,
,,,1763507119.6177845,89.0,1078.0,0.0,,,0.0,337.0,97.5,3.610473480030034,0.01,3242.595522474,,1610,,0.0,0.0,133671,,,42.48750000000002,,,3.0,
44.4101676940918,125.10580444335938,,1763507127.5908818,,,,,,,,,,,3250.568468778,,1612,,,,134000,,,,,,,7.0005388259887695
,,,1763507152.0801382,,,,0.03187926858663559,41.04990768432617,,,,,,3275.057375152,,1626,,,,135000,1.0108917951583862,,,,,,
,,,1763507202.3469667,,,,0.05091273784637451,41.235897064208984,,,,,,3325.324250959,,1638,,,,137000,3.083888292312622,,,,,,
,,41.10620880126953,1763507226.9353616,,,,,,,,,,,3349.912665989,,1648,,,,138000,,,,5.389067649841309,4.377707004547119,,
,,,1763507240.6491396,147.0,1101.0,0.0,,,0.0,463.0,97.5,19.94841519394456,0.01,3363.626750516,,1653,,0.0,2.0,138566,,,58.81750000000005,,,3.0,
,,,1763507248.7919016,76.0,1104.0,0.0,,,0.0,184.0,60.0,14.673718640821766,0.01,3371.769589501,,1656,,0.0,4.0,138903,,,22.857500000000012,,,3.0,
,,,1763507322.4920654,,,,,,,,,,,3445.469251849,0.3147553503513336,1687,41.993011474609375,,,142000,,4.367640972137451,,,,,
,,,1763507341.3873446,107.0,1122.0,0.0,,,0.0,311.0,83.75,19.52630405376296,0.01,3464.365083082,,1690,,0.0,1.0,142777,,,39.27999999999997,,,3.0,
,,,1763507368.8062425,206.0,1134.0,251.0,,,0.0,691.0,110.0,17.114227085965787,0.01,3491.784025932,,1706,,0.0,4.0,143898,,,88.0325000000002,,,3.0,
,,,1763507435.407523,139.0,1148.0,0.0,,,0.0,532.0,112.5,2.8403377880103826,0.01,3558.385322264,,1732,,0.0,1.0,146619,,,67.51250000000003,,,3.0,
41.31500244140625,118.87594604492188,,1763507469.2580726,,,,,,,,,,,3592.235692015,,1745,,,,148000,,,,,,,7.343502044677734
,,,1763507490.0971687,453.0,1161.0,780.0,,,0.0,1441.0,112.5,35.865146991891656,0.01,3613.074915486,,1753,,0.0,5.0,148851,,,184.27749999999958,,,3.0,
50.58867263793945,118.40010070800781,,1763507493.768597,,,,,,,,,,,3616.746031913,,1754,,,,149000,,,,,,,17.110580444335938
21.651897430419922,109.07833862304688,,1763507517.8832936,,,,,,,,,,,3640.86093632,,1762,,,,150000,,,,,,,0.5819771885871887
,,,1763507517.9033644,,,,,,,,,,,3640.880663483,0.08454223722219467,1765,43.24208068847656,,,150000,,0.7178181409835815,,,,,
,,,1763507538.5066361,500.0,1168.0,605.0,,,0.0,1634.0,133.75,3.8468128041275373,0.01,3661.484155059,,1768,,0.0,8.0,150848,,,209.0874999999997,,,4.0,
34.600223541259766,122.62525939941406,,1763507542.2329662,,,,,,,,,,,3665.210547794,,1770,,,,151000,,,,,,,7.02128791809082
,,,1763507542.2517304,,,,,,,,,,,3665.228999168,0.12498454749584198,1773,43.795379638671875,,,151000,,2.073044538497925,,,,,
,,,1763507560.0828052,382.0,1173.0,0.0,,,0.0,1338.0,110.0,22.540447394628334,0.01,3683.06065603,,1777,,0.0,6.0,151727,,,170.6674999999997,,,3.0,
,,44.64582824707031,1763507566.798766,,,,,,,,,,,3689.775953497,,1780,,,,152000,,,,0.20882849395275116,5.017516136169434,,
,,,1763507591.101405,,,,,,,,,,,3714.078701399,0.029802292585372925,1789,43.77336120605469,,,153000,,0.80558842420578,,,,,
,,,1763507637.7878983,,,,0.4396427869796753,41.27684020996094,,,,,,3760.765233473,,1805,,,,155000,5.532436847686768,,,,,,
,,,1763507671.282719,500.0,1194.0,723.0,,,0.0,1642.0,105.0,48.246178605149005,0.01,3794.260448601,,1818,,0.0,9.0,156374,,,209.79999999999967,,,4.0,
,,,1763507674.1981645,118.0,1195.0,95.0,,,0.0,258.0,36.25,24.569082196940123,0.01,3797.175915474,,1819,,0.0,3.0,156492,,,32.28999999999999,,,3.0,
,,,1763507680.6016123,3.0,1199.0,0.0,,,0.0,7.0,88.75,1.2953956924430465,0.01,3803.578985798,,1823,,0.0,0.0,156754,,,0.29000000000000004,,,3.0,
39.55255126953125,127.44517517089844,,1763507758.8591824,,,,,,,,,,,3881.836641201,,1851,,,,160000,,,,,,,8.967620849609375
,,,1763507767.7382066,356.0,1216.0,327.0,,,0.0,670.0,81.25,77.16376772812478,0.01,3890.716022022,,1856,,0.0,13.0,160423,,,86.61999999999999,,,3.0,
,,,1763507798.5361345,,,,0.1391012966632843,43.30828094482422,,,,,,3921.51345371,,1868,,,,162000,4.9327216148376465,,,,,,
64.1366195678711,143.25759887695312,,1763507823.0055,,,,,,,,,,,3945.983003387,,1873,,,,163000,,,,,,,7.570798873901367
,,,1763507823.0188317,,,,0.09915079176425934,44.24169158935547,,,,,,3945.996196781,,1875,,,,163000,3.3196024894714355,,,,,,
,,,1763507823.0254664,,,,,,,,,,,3946.002785551,0.11373138427734375,1876,45.12408447265625,,,163000,,2.0141608715057373,,,,,
,,,1763507832.907957,494.0,1225.0,561.0,,,0.0,1497.0,82.5,66.8889173835986,0.01,3955.885727324,,1877,,0.0,7.0,163406,,,191.38750000000005,,,3.0,
,,,1763507868.2913556,337.0,1230.0,627.0,,,0.0,846.0,105.0,64.84438309329494,0.01,3991.269030619,,1886,,0.0,7.0,164786,,,108.66750000000017,,,3.0,
,,,1763507886.6001267,20.0,1235.0,0.0,,,0.0,59.0,55.0,2.118435448627121,0.01,4009.57775343,,1895,,0.0,2.0,165542,,,6.6225000000000005,,,3.0,
,,,1763507897.7136836,,,,,,,,,,,4020.690923721,0.5703742504119873,1902,45.41670608520508,,,166000,,3.5198376178741455,,,,,
,,,1763507900.9715564,207.0,1239.0,229.0,,,0.0,578.0,72.5,28.23828108702799,0.01,4023.949211598,,1903,,0.0,10.0,166136,,,73.54250000000013,,,3.0,
,,,1763507918.371284,445.0,1242.0,641.0,,,0.0,1481.0,112.5,25.54650208443402,0.01,4041.348879408,,1906,,0.0,21.0,166845,,,189.19749999999985,,,3.0,
,,,1763507922.1812994,,,,3.3963582515716553,44.484806060791016,,,,,,4045.158493037,,1909,,,,167000,5.797104835510254,,,,,,
,,,1763507940.2036116,100.0,1250.0,34.0,,,0.0,262.0,78.75,10.705929431861582,0.01,4063.18132413,,1918,,0.0,0.0,167733,,,33.03500000000004,,,3.0,
,,,1763507941.898092,10.0,1252.0,0.0,,,0.0,24.0,72.5,2.237301667187507,0.01,4064.875711621,,1920,,0.0,0.0,167803,,,2.3225,,,3.0,
,,,1763507951.4552093,66.0,1258.0,0.0,,,0.0,182.0,85.0,13.427602866856017,0.01,4074.432864045,,1930,,0.0,3.0,168195,,,22.757499999999993,,,3.0,
,,,1763507985.3223245,41.0,1269.0,0.0,,,0.0,110.0,58.75,2.173919271730211,0.01,4108.299933099,,1945,,0.0,0.0,169842,,,13.245000000000005,,,3.0,
,,,1763507990.9801776,230.0,1270.0,0.0,,,0.0,577.0,107.5,25.118340286531787,0.01,4113.957767373,,1950,,0.0,0.0,170072,,,73.99750000000012,,,3.0,
,,,1763508012.6246502,262.0,1273.0,0.0,,,0.0,788.0,92.5,33.593139459568285,0.01,4135.60204181,,1953,,0.0,1.0,170945,,,100.54250000000036,,,3.0,
,,,1763508015.5537195,94.0,1275.0,0.0,,,0.0,315.0,57.5,7.315378920466139,0.01,4138.53127767,,1959,,0.0,0.0,171071,,,39.38750000000002,,,3.0,
,,48.05971145629883,1763508031.5835152,,,,,,,,,,,4154.56076913,,1967,,,,172000,,,,0.1810811460018158,1.6334328651428223,,
,,,1763508031.8409486,5.0,1283.0,0.0,,,0.0,15.0,108.75,1.2304673908722652,0.01,4154.818450059,,1971,,0.0,0.0,172011,,,1.51,,,3.0,
,,,1763508044.0481372,500.0,1285.0,332.0,,,0.0,1531.0,93.75,74.55164631817206,0.01,4167.025650357,,1973,,0.0,4.0,172514,,,195.8124999999997,,,4.0,
,,,1763508080.3794324,,,,0.032942671328783035,46.790748596191406,,,,,,4203.356757631,,1985,,,,174000,4.816883563995361,,,,,,
,,,1763508097.9919822,53.0,1295.0,0.0,,,0.0,173.0,62.5,3.273762170653199,0.01,4220.969676972,,1991,,0.0,0.0,174730,,,21.277499999999996,,,3.0,
,,,1763508120.995762,23.0,1301.0,15.0,,,0.0,52.0,51.25,4.165399140538636,0.01,4243.973249145,,2001,,0.0,4.0,175702,,,5.740000000000001,,,3.0,
,,,1763508121.6619678,57.0,1302.0,0.0,,,0.0,154.0,43.75,10.586497296084294,0.01,4244.639471385,,2002,,0.0,0.0,175759,,,18.755000000000003,,,3.0,
,,,1763508125.9274757,,,,,,,,,,,4248.904720786,0.09217963367700577,2007,47.02961349487305,,,176000,,1.1952612400054932,,,,,
,,46.8076171875,1763508151.0114398,,,,,,,,,,,4273.988763917,,2016,,,,177000,,,,1.2323803901672363,6.112668991088867,,
,,,1763508156.1183486,454.0,1311.0,279.0,,,0.0,1206.0,77.5,60.51901163064403,0.01,4279.096314679,,2019,,1.0,6.0,177179,,,154.5624999999996,,,3.0,
,,,1763508177.3498635,,,,0.13080960512161255,46.59013366699219,,,,,,4300.327131359,,2024,,,,178000,5.873232841491699,,,,,,
,,,1763508180.8689208,27.0,1315.0,0.0,,,0.0,62.0,53.75,3.927075884166235,0.01,4303.846531247,,2027,,0.0,0.0,178145,,,7.055000000000005,,,3.0,
,,,1763508192.4716024,460.0,1317.0,609.0,,,0.0,1088.0,56.25,76.52019047284156,0.01,4315.44935801,,2029,,0.0,7.0,178617,,,139.65999999999931,,,3.0,
,,,1763508202.70397,416.0,1318.0,625.0,,,0.0,1308.0,78.75,20.239551007865483,0.01,4325.681685098,,2034,,0.0,13.0,179033,,,166.94500000000022,,,3.0,
,,,1763508214.253999,224.0,1321.0,0.0,,,0.0,674.0,57.5,11.760145354118837,0.01,4337.231452613,,2037,,0.0,2.0,179508,,,85.56250000000018,,,3.0,
,,,1763508220.6399043,202.0,1323.0,28.0,,,0.0,551.0,80.0,29.489494209802988,0.01,4343.617631589,,2039,,0.0,2.0,179771,,,70.19250000000014,,,3.0,
,,,1763508226.1877043,,,,,,,,,,,4349.164953071,0.4482439160346985,2045,47.62828063964844,,,180000,,1.5416237115859985,,,,,
51.82855224609375,124.24822235107422,,1763508250.529645,,,,,,,,,,,4373.507186097,,2051,,,,181000,,,,,,,33.0947380065918
,,47.886131286621094,1763508250.5362332,,,,,,,,,,,4373.513577,,2052,,,,181000,,,,0.661942720413208,4.740229606628418,,
,,,1763508250.5493941,,,,,,,,,,,4373.526617913,0.39037060737609863,2054,45.40022277832031,,,181000,,8.283520698547363,,,,,
,,,1763508256.549724,107.0,1341.0,0.0,,,0.0,273.0,36.25,15.56327166761541,0.01,4379.527431809,,2065,,0.0,2.0,181246,,,34.055,,,3.0,
,,,1763508274.0125566,340.0,1346.0,0.0,,,0.0,1128.0,72.5,15.048314482027507,0.01,4396.990208542,,2070,,0.0,1.0,181965,,,143.62250000000031,,,3.0,
36.403629302978516,124.95866394042969,,1763508274.8934033,,,,,,,,,,,4397.870920319,,2076,,,,182000,,,,,,,93.5142822265625
,,,1763508298.3123486,64.0,1365.0,0.0,,,0.0,203.0,60.0,5.553198965461267,0.01,4421.290010834,,2093,,0.0,1.0,182962,,,25.1125,,,3.0,
37.44839859008789,116.2780532836914,,1763508299.2448459,,,,,,,,,,,4422.223638656,,2094,,,,183000,,,,,,,3.0761446952819824
,,,1763508360.4570637,24.0,1377.0,0.0,,,0.0,79.0,86.25,2.1072315961943984,0.01,4483.434594731,,2117,,0.0,1.0,185509,,,9.475000000000003,,,3.0,
,,,1763508397.001534,,,,,,,,,,,4519.97884027,0.1998341977596283,2135,47.65795135498047,,,187000,,2.460148334503174,,,,,
,,,1763508421.2645314,,,,,,,,,,,4544.241825053,0.12101194262504578,2141,48.05092239379883,,,188000,,1.2215244770050049,,,,,
,,,1763508439.3205829,50.0,1394.0,0.0,,,0.0,132.0,81.25,10.328579282747468,0.01,4562.298205167,,2146,,0.0,1.0,188744,,,16.310000000000013,,,3.0,
,,,1763508440.0099134,28.0,1395.0,0.0,,,0.0,80.0,77.5,5.4891500935937225,0.01,4562.987549903,,2147,,0.0,0.0,188772,,,9.5525,,,3.0,
,,,1763508442.552524,103.0,1396.0,0.0,,,0.0,367.0,97.5,5.907454506807479,0.01,4565.530197436,,2148,,0.0,1.0,188875,,,46.37749999999998,,,3.0,
,,,1763508460.473948,90.0,1399.0,0.0,,,0.0,252.0,82.5,18.653579247693987,0.01,4583.451727317,,2155,,0.0,2.0,189608,,,31.72249999999999,,,3.0,
,,,1763508470.0550532,,,,0.3602992594242096,48.980079650878906,,,,,,4593.032213741,,2164,,,,190000,4.156966209411621,,,,,,
,,47.34754180908203,1763508494.6066668,,,,,,,,,,,4617.583982916,,2172,,,,191000,,,,0.21821627020835876,8.30555534362793,,
,,,1763508528.8297179,500.0,1417.0,0.0,,,0.0,1433.0,83.75,77.64666263755286,0.01,4651.807380747,,2185,,0.0,6.0,192296,,,183.46249999999958,,,4.0,
,,,1763508546.0665495,,,,0.7116892337799072,45.46380615234375,,,,,,4669.043845197,,2189,,,,193000,10.157958030700684,,,,,,
,,,1763508550.3180299,97.0,1420.0,43.0,,,0.0,243.0,75.0,14.262363715387435,0.01,4673.295702673,,2192,,0.0,2.0,193176,,,30.592499999999987,,,3.0,
20.026826858520508,112.83265686035156,,1763508568.7491446,,,,,,,,,,,4691.726742182,,2197,,,,194000,,,,,,,2.9930601119995117
,,47.58296203613281,1763508568.7559268,,,,,,,,,,,4691.733150566,,2198,,,,194000,,,,0.08254294097423553,8.656042098999023,,
,,,1763508568.7625222,,,,0.6905230283737183,48.11389923095703,,,,,,4691.739817388,,2199,,,,194000,6.518141746520996,,,,,,
,,,1763508595.9317625,,,,,,,,,,,4718.909055436,0.0658923089504242,2208,49.04763412475586,,,195000,,1.7263411283493042,,,,,
,,,1763508617.739661,114.0,1431.0,0.0,,,1.0,325.0,96.25,19.40923555939283,0.01,4740.717483037,,2211,,0.0,3.0,195800,,,41.224999999999966,,,3.0,
,,,1763508619.5462584,89.0,1432.0,0.0,,,0.0,286.0,88.75,14.546302794868527,0.01,4742.52376988,,2212,,0.0,0.0,195889,,,36.02499999999999,,,3.0,
,,50.37936019897461,1763508620.8598933,,,,,,,,,,,4743.837037007,,2214,,,,196000,,,,0.12274052202701569,1.7233222723007202,,
,,50.35057067871094,1763508638.556785,,,,,,,,,,,4761.533991947,,2220,,,,197000,,,,0.19882962107658386,4.8144659996032715,,
,,,1763508647.0740836,500.0,1435.0,108.0,,,0.0,1528.0,118.75,44.52036577511408,0.01,4770.051746296,,2223,,0.0,5.0,197389,,,195.6874999999997,,,4.0,
53.821571350097656,126.01314544677734,,1763508661.9630935,,,,,,,,,,,4784.940642371,,2225,,,,198000,,,,,,,48.90478515625
,,48.70619201660156,1763508661.9697967,,,,,,,,,,,4784.947117516,,2226,,,,198000,,,,0.2929462492465973,6.381901264190674,,
,,,1763508661.9764998,,,,0.1735805869102478,47.626495361328125,,,,,,4784.953772316,,2227,,,,198000,8.159217834472656,,,,,,
,,,1763508682.8442972,216.0,1439.0,0.0,,,0.0,702.0,80.0,27.853595257165754,0.01,4805.822063478,,2231,,0.0,1.0,198859,,,89.2075000000003,,,3.0,
,,,1763508686.3478265,,,,,,,,,,,4809.325157996,0.3698609471321106,2235,49.23542022705078,,,199000,,1.9100221395492554,,,,,
,,,1763508710.3322434,,,,0.020309561863541603,49.861358642578125,,,,,,4833.309541543,,2241,,,,200000,1.853239893913269,,,,,,
,,49.147762298583984,1763508734.6348403,,,,,,,,,,,4857.612208913,,2248,,,,201000,,,,0.7493253946304321,7.462165355682373,,
,,,1763508734.6480062,,,,,,,,,,,4857.625358632,0.2749797999858856,2250,49.775020599365234,,,201000,,2.2154319286346436,,,,,
,,,1763508746.2892683,100.0,1449.0,0.0,,,0.0,234.0,97.5,18.073613881844434,0.01,4869.267016785,,2253,,0.0,2.0,201479,,,29.72249999999999,,,3.0,
,,,1763508759.6077049,,,,0.148929163813591,47.731300354003906,,,,,,4882.585019467,,2260,,,,202000,7.720006942749023,,,,,,
,,,1763508799.0684214,500.0,1460.0,862.0,,,0.0,1664.0,98.75,26.790725424108878,0.01,4922.045885792,,2272,,0.0,6.0,203711,,,212.48749999999941,,,4.0,
,,,1763508803.1538854,127.0,1462.0,163.0,,,0.0,405.0,112.5,18.933469538095665,0.01,4926.131378132,,2274,,0.0,4.0,203874,,,51.51749999999998,,,3.0,
,,,1763508812.0832732,343.0,1464.0,493.0,,,0.0,1106.0,97.5,16.230542774349733,0.01,4935.060841358,,2280,,0.0,1.0,204231,,,141.15250000000034,,,3.0,
,,,1763508817.4403305,184.0,1466.0,114.0,,,0.0,419.0,95.0,37.2781909264654,0.01,4940.418083183,,2282,,0.0,2.0,204451,,,53.66250000000017,,,3.0,
,,49.72013473510742,1763508855.3996549,,,,,,,,,,,4978.3769213,,2295,,,,206000,,,,0.14028529822826385,6.822024345397949,,
,,,1763508857.714786,274.0,1474.0,38.0,,,0.0,811.0,88.75,20.558041005893863,0.01,4980.692430786,,2298,,0.0,6.0,206094,,,103.50000000000024,,,3.0,
,,,1763508895.304586,500.0,1482.0,0.0,,,0.0,1619.0,100.0,39.27278797080676,0.01,5018.282216939,,2310,,0.0,6.0,207926,,,206.87499999999957,,,4.0,
101.14302062988281,139.14813232421875,,1763508897.1151023,,,,,,,,,,,5020.092740676,,2312,,,,208000,,,,,,,1.652863621711731
,,,1763508899.9624207,33.0,1485.0,0.0,,,0.0,92.0,82.5,3.4401698722592164,0.01,5022.94005122,,2317,,0.0,1.0,208114,,,11.152500000000005,,,3.0,
,,,1763508908.4392378,345.0,1486.0,645.0,,,0.0,1000.0,112.5,71.78034214706697,0.01,5031.416974776,,2318,,0.0,2.0,208459,,,128.07249999999993,,,3.0,
,,50.27043151855469,1763508922.632066,,,,,,,,,,,5045.609319584,,2322,,,,209000,,,,0.4182327389717102,5.670118808746338,,
,,,1763508922.6398973,,,,0.036614008247852325,49.91340637207031,,,,,,5045.61722244,,2323,,,,209000,6.7937822341918945,,,,,,
,,,1763508922.6479838,,,,,,,,,,,5045.625285089,0.12163089215755463,2324,48.157188415527344,,,209000,,8.963333129882812,,,,,
,,,1763508948.056752,94.0,1493.0,0.0,,,0.0,308.0,58.75,8.115936483240855,0.01,5071.034555894,,2329,,0.0,2.0,209970,,,38.52500000000002,,,3.0,
22.359304428100586,120.6963119506836,,1763508948.7930667,,,,,,,,,,,5071.770605044,,2330,,,,210000,,,,,,,2.672266960144043
,,,1763508957.8582325,36.0,1499.0,0.0,,,0.0,88.0,60.0,5.77726308471408,0.01,5080.835939344,,2339,,0.0,1.0,210372,,,10.457500000000001,,,3.0,
,,,1763508967.361448,20.0,1503.0,0.0,,,0.0,56.0,97.5,4.132707193837956,0.01,5090.339096514,,2343,,0.0,1.0,210740,,,6.672499999999999,,,3.0,
,,,1763508978.208625,384.0,1504.0,0.0,,,0.0,1160.0,67.5,49.59691541567882,0.01,5101.186507646,,2348,,0.0,4.0,211124,,,148.01249999999976,,,3.0,
,,,1763509001.3415883,61.0,1510.0,0.0,,,0.0,196.0,86.25,4.453206709776681,0.01,5124.319364399,,2354,,0.0,0.0,211941,,,24.470000000000006,,,3.0,
