survival_rate,total_kills_per_episode,robot_1/loss,robot_2/q_std,episode,epsilon,global_step,robot_0/q_mean,_step,robot_0/q_std,robot_2/loss,robot_1/q_mean,robot_3/q_std,total_agent_collisions_per_episode,total_charges_per_episode,_runtime,robot_0/loss,mean_final_energy,episode_length,_timestamp,robot_3/q_mean,std_episode_reward,robot_3/loss,robot_2/q_mean,mean_episode_reward,robot_1/q_std
4.0,0.0,,,718.0,0.0,80875,,1038,,,,,0.0,1997.0,1814.249645893,,100.0,500.0,1763417756.2365458,,0.6495190528381813,,,254.62499999999838,
,,0.052184928208589554,,,,81000,,1040,,,28.15107536315918,,,,1817.244425825,,,,1763417759.2318742,,,,,,0.5541881918907166
4.0,0.0,,,722.0,0.0,82875,,1050,,,,,0.0,1971.0,1862.723106138,,90.0,500.0,1763417804.7100616,,6.4518892581932334,,,251.27499999999878,
,,,4.794037818908691,,,83000,,1053,,0.012587676756083965,,,,,1865.864599603,,,,1763417807.8520796,,,,26.840862274169922,,
,,0.004653617739677429,,,,84000,,1058,,,28.92285919189453,,,,1890.278985002,,,,1763417832.2663074,,,,,,0.2793450355529785
,,,2.239436388015747,,,84000,,1059,,0.0009339017560705543,,,,,1890.285740208,,,,1763417832.2731056,,,,28.44796371459961,,
,,0.002654620911926031,,,,87000,,1076,,,28.971824645996094,,,,1963.671214127,,,,1763417905.6586783,,,,,,4.822423458099365
,,0.01707783155143261,,,,88000,,1082,,,29.269451141357422,,,,1984.522819892,,,,1763417926.510133,,,,,,4.874088287353516
,,,0.0022774990648031235,,,88000,,1083,,3.6230587284080684e-05,,,,,1984.529140996,,,,1763417926.5165353,,,,29.725936889648438,,
4.0,0.0,,,735.0,0.0,89375,,1091,,,,,0.0,1984.0,2018.408298254,,100.0,500.0,1763417960.395243,,3.4641016151374346,,,252.9999999999985,
,,,,,,90000,29.976436614990234,1093,0.05746952071785927,,,,,,2033.624504249,6.46096214040881e-06,,,1763417975.6116207,,,,,,
4.0,0.0,,,739.0,0.0,91375,,1103,,,,,0.0,1989.0,2066.73390199,,100.0,500.0,1763418008.7210684,,2.3815698604070707,,,253.62499999999838,
,,0.0013624585699290037,,,,92000,,1106,,,30.9404296875,,,,2081.884937724,,,,1763418023.8721967,,,,,,0.16374678909778595
,,,1.3812508583068848,,,92000,,1107,,0.00013932239380665123,,,,,2081.891271393,,,,1763418023.8787196,,,,30.32141876220703,,
,,0.01562453992664814,,,,94000,,1118,,,31.558650970458984,,,,2130.303540991,,,,1763418072.2911518,,,,,,0.11384239047765732
,,,1.9628078937530518,,,95000,,1125,,3.829741763183847e-05,,,,,2150.761952971,,,,1763418092.749371,,,,30.754680633544922,,
4.0,0.0,,,749.0,0.0,96375,,1133,,,,,0.0,1998.0,2183.920817331,,100.0,500.0,1763418125.9077718,,0.43301270189220703,,,254.7499999999983,
4.0,0.0,,,753.0,0.0,98375,,1145,,,,,0.0,2000.0,2232.631369575,,100.0,500.0,1763418174.6184924,,0.0,,,254.9999999999983,
4.0,0.0,,,760.0,0.0,101875,,1164,,,,,0.0,1988.0,2292.500858018,,100.0,500.0,1763418234.4879618,,2.598076211352984,,,253.4999999999985,
,,,,,,102000,32.412479400634766,1165,0.0720008835196495,,,,,,2295.603289884,5.787819827673957e-05,,,1763418237.5905485,,,,,,
,,0.007773998659104109,,,,103000,,1172,,,34.15508270263672,,,,2319.843856274,,,,1763418261.8314404,,,,,,0.21619924902915955
,,,0.0,,,103000,,1173,,8.430868911091238e-05,,,,,2319.85012624,,,,1763418261.837681,,,,32.68137741088867,,
4.0,0.0,,,765.0,0.0,104375,,1181,,,,,0.0,1998.0,2352.659986435,,100.0,500.0,1763418294.6470077,,0.4330127018922316,,,254.7499999999983,
,,,,,,105000,,1186,,,,0.008482683449983597,,,2367.720788978,,,,1763418309.7081592,33.26115417480469,,6.621267402806552e-06,,,
4.0,0.0,,,768.0,0.0,105875,,1188,,,,,0.0,1995.0,2388.65021256,,100.0,500.0,1763418330.6372192,,1.082531754730339,,,254.3749999999984,
,,,0.00372989010065794,,,107000,,1197,,1.2898979548481293e-05,,,,,2415.260175921,,,,1763418357.247623,,,,33.38938903808594,,
,,,,,,107000,,1198,,,,0.00035048904828727245,,,2415.265649803,,,,1763418357.2531638,33.61656188964844,,3.6568339965015184e-06,,,
,,,,,,110000,33.84514236450195,1213,0.0009127110824920237,,,,,,2486.552724647,1.0080925676447805e-06,,,1763418428.540158,,,,,,
,,,0.00676137488335371,,,110000,,1215,,0.00016530505672562867,,,,,2486.564796754,,,,1763418428.5523717,,,,33.92914581298828,,
,,,,,,111000,,1222,,,,0.0004147954750806093,,,2510.309865352,,,,1763418452.2973714,34.29998779296875,,9.679245522420388e-06,,,
,,3.4977434552274644e-05,,,,112000,,1226,,,35.58837127685547,,,,2530.404670715,,,,1763418472.3921173,,,,,,0.059607893228530884
4.0,0.0,,,782.0,0.0,112875,,1230,,,,,0.0,1998.0,2551.425448659,,100.0,500.0,1763418493.4127145,,0.4330127018921209,,,254.74999999999835,
,,0.0013580697122961283,,,,113000,,1232,,,35.7896728515625,,,,2554.435141441,,,,1763418496.4225585,,,,,,0.08489444106817245
,,,,,,113000,,1234,,,,0.0013832487165927887,,,2554.448435702,,,,1763418496.4358346,34.63197708129883,,2.2384050680557266e-05,,,
,,,0.0018931919476017356,,,115000,,1245,,2.7772079192800447e-05,,,,,2602.546416307,,,,1763418544.5338743,,,,34.755279541015625,,
,,,,,,116000,34.83941650390625,1249,0.0010116504272446036,,,,,,2626.636261821,1.7560623746248893e-05,,,1763418568.6235435,,,,,,
4.0,0.0,,,790.0,0.0,116875,,1254,,,,,0.0,1997.0,2647.026970083,,100.0,500.0,1763418589.013994,,0.649519052838329,,,254.6249999999983,
4.0,0.0,,,795.0,0.0,119375,,1271,,,,,0.0,2000.0,2704.910123736,,100.0,500.0,1763418646.8974462,,0.0,,,254.9999999999983,
,,,,,,120000,,1276,,,,0.0016744156600907445,,,2717.066123648,,,,1763418659.0536175,35.717063903808594,,1.3661712728207931e-05,,,
,,,,,,123000,35.93989562988281,1291,0.000576026039198041,,,,,,2788.258887892,6.597012998099672e-06,,,1763418730.246002,,,,,,
,,,0.00025882149930112064,,,124000,,1299,,3.8467296690214425e-06,,,,,2812.27115929,,,,1763418754.2586002,,,,36.14350891113281,,
,,,0.007741273380815983,,,125000,,1305,,9.913186659105122e-06,,,,,2836.309928002,,,,1763418778.2973795,,,,36.29344940185547,,
,,,,,,128000,,1324,,,,0.0,,,2908.756282038,,,,1763418850.7438812,36.90133285522461,,6.338187085930258e-05,,,
,,7.854346767999232e-05,,,,129000,,1328,,,38.02311706542969,,,,2932.928340098,,,,1763418874.915751,,,,,,0.14017853140830994
,,,,,,131000,37.104698181152344,1339,0.0008187114726752043,,,,,,2978.335009587,2.0163042790954933e-07,,,1763418920.322184,,,,,,
,,0.0012900271685793996,,,,131000,,1340,,,38.271026611328125,,,,2978.341640829,,,,1763418920.3290544,,,,,,0.23950016498565674
4.0,0.0,,,821.0,0.0,132375,,1349,,,,,0.0,1998.0,3010.959609327,,100.0,500.0,1763418952.9466903,,0.4330127018922193,,,254.7499999999983,
,,,0.0004889513365924358,,,133000,,1353,,1.1124620868940838e-07,,,,,3025.903596122,,,,1763418967.891288,,,,37.440860748291016,,
,,,,,,135000,37.65774917602539,1363,0.00012408694601617754,,,,,,3073.167365774,1.1588190318434499e-07,,,1763419015.1545796,,,,,,
,,,0.001218466553837061,,,135000,,1365,,1.5343562154157553e-06,,,,,3073.180344997,,,,1763419015.1677454,,,,37.71278381347656,,
,,,,,,135000,,1366,,,,0.0005746334791183472,,,3073.186852666,,,,1763419015.1742496,37.8721923828125,,1.0816847861860879e-07,,,
,,1.1365984391886741e-05,,,,136000,,1370,,,38.96457290649414,,,,3097.30533466,,,,1763419039.2928207,,,,,,0.13961909711360931
,,,0.0016131148440763354,,,136000,,1371,,8.689490641700104e-06,,,,,3097.311249825,,,,1763419039.298753,,,,37.84403991699219,,
4.0,0.0,,,832.0,0.0,137875,,1380,,,,,0.0,2000.0,3142.265290225,,100.0,500.0,1763419084.252402,,0.0,,,254.9999999999983,
,,,,,,138000,38.059173583984375,1381,0.00024887369363568723,,,,,,3145.28394926,4.838793756789528e-07,,,1763419087.271084,,,,,,
,,0.00016995242913253605,,,,139000,,1388,,,39.359344482421875,,,,3169.414844567,,,,1763419111.4022462,,,,,,0.1548786163330078
,,,0.000918208563234657,,,139000,,1389,,1.3453691281029023e-06,,,,,3169.421265635,,,,1763419111.4087367,,,,38.24235534667969,,
,,,0.0005491749616339803,,,140000,,1395,,7.496753823943436e-06,,,,,3193.019904789,,,,1763419135.0073485,,,,38.3696403503418,,
4.0,0.0,,,837.0,0.0,140375,,1397,,,,,0.0,2000.0,3201.780823532,,100.0,500.0,1763419143.768,,0.0,,,254.9999999999983,
,,,,,,141000,38.442596435546875,1399,0.0004455211164895445,,,,,,3216.939312228,1.0361768545408268e-06,,,1763419158.9264784,,,,,,
,,,0.003979867324233055,,,141000,,1401,,1.6361449524993077e-05,,,,,3216.952121759,,,,1763419158.9395504,,,,38.5010986328125,,
,,,,,,142000,38.567657470703125,1405,9.050331573234871e-05,,,,,,3240.364429106,1.57697786562494e-06,,,1763419182.351763,,,,,,
,,0.00010454498260514811,,,,144000,,1418,,,39.868995666503906,,,,3288.4285003,,,,1763419230.4159698,,,,,,0.14181621372699738
,,,0.0,,,145000,,1425,,4.4823536882176995e-06,,,,,3312.314928237,,,,1763419254.302271,,,,38.9990348815918,,
,,,,,,145000,,1426,,,,0.008867020718753338,,,3312.3209237,,,,1763419254.308364,39.13020324707031,,6.8312806433823425e-06,,,
,,,,,,146000,,1432,,,,0.0010063861263915896,,,3336.35586092,,,,1763419278.3432903,39.24702835083008,,3.1640320230508223e-07,,,
4.0,0.0,,,849.0,0.0,146375,,1433,,,,,0.0,2000.0,3345.241982205,,100.0,500.0,1763419287.229213,,0.0,,,254.9999999999983,
4.0,0.0,,,850.0,0.0,146875,,1434,,,,,0.0,2000.0,3356.973340463,,100.0,500.0,1763419298.9605134,,0.0,,,254.9999999999983,
,,,,,,149000,39.407440185546875,1447,0.00046607290278188884,,,,,,3404.8383489,3.064906195504591e-07,,,1763419346.8256366,,,,,,
4.0,0.0,,,856.0,0.0,149875,,1452,,,,,0.0,2000.0,3424.696242827,,100.0,500.0,1763419366.6833117,,0.0,,,254.9999999999983,
,,,0.002829301403835416,,,150000,,1455,,6.030196527717635e-05,,,,,3427.715456192,,,,1763419369.702996,,,,39.573272705078125,,
,,,,,,150000,,1456,,,,0.002014450030401349,,,3427.721910751,,,,1763419369.7094603,39.71241760253906,,1.0254725566483103e-06,,,
4.0,0.0,,,857.0,0.0,150375,,1457,,,,,0.0,2000.0,3436.249151945,,100.0,500.0,1763419378.2362309,,0.0,,,254.9999999999983,
,,,0.0023319325409829617,,,151000,,1461,,8.317415449710097e-07,,,,,3451.099611705,,,,1763419393.0872097,,,,39.70235824584961,,
,,,,,,152000,,1468,,,,0.0018018918344751,,,3474.041093356,,,,1763419416.0285842,39.94272232055664,,2.618681719468441e-06,,,
4.0,0.0,,,868.0,0.0,155875,,1488,,,,,0.0,2000.0,3561.536481977,,100.0,500.0,1763419503.5236552,,0.0,,,254.9999999999983,
,,0.00015745131531730294,,,,160000,,1514,,,41.54142761230469,,,,3659.890876886,,,,1763419601.8782861,,,,,,0.05136363208293915
,,,0.0007389137172140181,,,160000,,1515,,1.594533387105912e-05,,,,,3659.897196701,,,,1763419601.8846545,,,,40.69062805175781,,
,,,,,,160000,,1516,,,,0.0009846377652138472,,,3659.903508155,,,,1763419601.8909624,40.79041290283203,,4.5845808926969767e-08,,,
,,,,,,161000,40.72657012939453,1519,0.0004064640961587429,,,,,,3681.306066977,4.918933882436249e-07,,,1763419623.2931888,,,,,,
,,,9.2056390712969e-05,,,161000,,1521,,0.00014247730723582208,,,,,3681.318444947,,,,1763419623.3058863,,,,40.7967529296875,,
,,,,,,161000,,1522,,,,0.0006218311609700322,,,3681.324555359,,,,1763419623.3120635,40.8885498046875,,7.167039257183205e-06,,,
4.0,0.0,,,879.0,0.0,161375,,1523,,,,,0.0,2000.0,3690.242852569,,100.0,500.0,1763419632.2301173,,0.0,,,254.9999999999983,
4.0,0.0,,,880.0,0.0,161875,,1524,,,,,0.0,2000.0,3702.264249725,,100.0,500.0,1763419644.2512703,,0.0,,,254.9999999999983,
,,,,,,162000,40.8297119140625,1525,0.0013835147256031632,,,,,,3705.272616019,5.228076588537078e-06,,,1763419647.2598848,,,,,,
,,,0.0003039724542759359,,,162000,,1527,,2.2883599740453064e-05,,,,,3705.285493395,,,,1763419647.2729928,,,,40.878414154052734,,
4.0,0.0,,,881.0,0.0,162375,,1529,,,,,0.0,1999.0,3712.235400889,,97.5,500.0,1763419654.2226832,,0.2598076211352922,,,254.84999999999832,
,,,,,,163000,,1534,,,,9.745497663971037e-05,,,3724.94101261,,,,1763419666.92851,41.096099853515625,,5.842753125762101e-07,,,
4.0,0.0,,,884.0,0.0,163875,,1536,,,,,0.0,2000.0,3743.688391588,,100.0,500.0,1763419685.675511,,0.0,,,254.9999999999983,
4.0,0.0,,,886.0,0.0,164875,,1542,,,,,0.0,2000.0,3767.823070467,,100.0,500.0,1763419709.810039,,0.0,,,254.9999999999983,
,,,,,,165000,41.126792907714844,1543,0.00036141209420748055,,,,,,3770.893543159,3.5309858503751457e-07,,,1763419712.880683,,,,,,
,,,0.0005618512514047325,,,165000,,1545,,4.0791064748191275e-07,,,,,3770.906267291,,,,1763419712.8937137,,,,41.17665481567383,,
,,,,,,165000,,1546,,,,0.0,,,3770.912556307,,,,1763419712.9002469,41.29393768310547,,4.227636964060366e-06,,,
,,,,,,167000,,1558,,,,0.004461172502487898,,,3802.606706936,,,,1763419744.5943227,41.481239318847656,,6.065622073947452e-06,,,
4.0,0.0,,,891.0,0.0,167375,,1559,,,,,0.0,2000.0,3808.335827738,,100.0,500.0,1763419750.3229434,,0.0,,,254.9999999999983,
,,,0.0005220167804509401,,,168000,,1563,,7.69599591876613e-06,,,,,3820.058457204,,,,1763419762.0459042,,,,41.464134216308594,,
4.0,0.0,,,894.0,0.0,168875,,1566,,,,,0.0,1998.0,3838.775159321,,100.0,500.0,1763419780.7622087,,0.4330127018922316,,,254.7499999999983,
,,,,,,169000,,1570,,,,0.0012156683951616287,,,3841.822031653,,,,1763419783.8094647,41.668373107910156,,4.288385753170587e-06,,,
4.0,0.0,,,895.0,0.0,169375,,1571,,,,,0.0,2000.0,3850.749997147,,100.0,500.0,1763419792.737336,,0.0,,,254.9999999999983,
,,,,,,170000,,1576,,,,0.0010079576168209314,,,3865.83419699,,,,1763419807.821699,41.76040267944336,,1.7961619960260577e-06,,,
,,,,,,172000,,1588,,,,0.0018546271603554487,,,3913.477489743,,,,1763419855.46495,41.94830322265625,,3.4612135095812846e-06,,,
4.0,0.0,,,901.0,0.0,172375,,1589,,,,,0.0,2000.0,3922.461233864,,100.0,500.0,1763419864.4483166,,0.0,,,254.9999999999983,
,,,,,,174000,41.99897384643555,1597,0.0020890093874186277,,,,,,3960.860540482,0.00038014029269106686,,,1763419902.8476708,,,,,,
4.0,0.0,,,907.0,0.0,175375,,1607,,,,,0.0,1999.0,3993.721307836,,100.0,500.0,1763419935.7083642,,0.21650635094612197,,,254.8749999999983,
,,,,,,176000,42.14645004272461,1609,0.00042182643665000796,,,,,,4007.433499002,3.4513368518673815e-06,,,1763419949.4206553,,,,,,
,,4.1561725083738565e-05,,,,176000,,1610,,,42.94222640991211,,,,4007.439923284,,,,1763419949.4272695,,,,,,0.0
,,,,,,176000,,1612,,,,0.000967932166531682,,,4007.452796004,,,,1763419949.440217,42.29369354248047,,4.818883553525666e-06,,,
4.0,0.0,,,914.0,0.0,178875,,1626,,,,,0.0,2000.0,4068.272185783,,100.0,500.0,1763420010.2593637,,0.0,,,254.9999999999983,
4.0,0.0,,,918.0,0.0,180875,,1638,,,,,0.0,2000.0,4111.911612717,,100.0,500.0,1763420053.8989413,,0.0,,,254.9999999999983,
,,,,,,182000,,1648,,,,0.0017590507632121444,,,4133.676060519,,,,1763420075.663524,42.80390167236328,,7.835269570932724e-07,,,
,,,4.420612458488904e-05,,,183000,,1653,,4.4688829802908e-05,,,,,4152.871359536,,,,1763420094.8587766,,,,42.76860046386719,,
4.0,0.0,,,924.0,0.0,183875,,1656,,,,,0.0,2000.0,4173.482957886,,100.0,500.0,1763420115.4699452,,0.0,,,254.9999999999983,
,,,,,,187000,43.08102035522461,1675,0.0010786711936816573,,,,,,4247.768536828,8.591777441324666e-05,,,1763420189.7556503,,,,,,
,,,,,,189000,43.26130676269531,1687,0.0,,,,,,4295.521250375,2.0227758795954287e-05,,,1763420237.508682,,,,,,
,,,,,,189000,,1690,,,,0.0,,,4295.539123949,,,,1763420237.5267117,43.37556457519531,,3.101886250078678e-07,,,
,,4.4108033762313426e-05,,,,192000,,1706,,,44.09844970703125,,,,4367.90148194,,,,1763420309.8888686,,,,,,0.0
,,,,,,196000,,1732,,,,0.0,,,4461.427127767,,,,1763420403.4146075,43.90798568725586,,2.0173418306512758e-05,,,
4.0,0.0,,,953.0,0.0,198375,,1745,,,,,0.0,2000.0,4509.192152562,,100.0,500.0,1763420451.1791837,,0.0,,,254.9999999999983,
,,,,,,200000,44.04145812988281,1753,7.762214227113873e-05,,,,,,4548.460266356,0.0010357339633628726,,,1763420490.4471993,,,,,,
,,0.00040017091669142246,,,,200000,,1754,,,44.6171875,,,,4548.466478348,,,,1763420490.4538722,,,,,,0.0
,,,,,,201000,,1762,,,,0.005239254795014858,,,4572.618658512,,,,1763420514.6061819,44.25861740112305,,4.08642808906734e-05,,,
,,,,,,202000,44.132389068603516,1765,0.0,,,,,,4596.603881653,4.558969521895051e-07,,,1763420538.5910053,,,,,,
,,,,,,202000,,1768,,,,0.002366749569773674,,,4596.62126294,,,,1763420538.6087015,44.32463836669922,,1.7197811757796444e-05,,,
4.0,0.0,,,962.0,0.0,202875,,1770,,,,,0.0,2000.0,4617.464134554,,100.0,500.0,1763420559.4512768,,0.0,,,254.9999999999983,
,,,0.0,,,203000,,1773,,0.0005117166438139975,,,,,4620.078846401,,,,1763420562.066629,,,,44.30015182495117,,
,,,,,,204000,44.28173065185547,1777,0.0,,,,,,4642.795083068,1.9581057131290436e-05,,,1763420584.782261,,,,,,
,,,,,,204000,,1780,,,,0.0,,,4642.813959493,,,,1763420584.8014376,44.44720458984375,,3.573206777218729e-05,,,
,,,,,,206000,44.41471862792969,1789,0.007109993603080511,,,,,,4691.071555131,0.00020629484788514674,,,1763420633.0587387,,,,,,
4.0,0.0,,,973.0,0.0,208375,,1805,,,,,0.0,1984.0,4743.998736052,,100.0,500.0,1763420685.9859283,,3.4641016151377175,,,252.99999999999832,
4.0,0.0,,,978.0,0.0,210875,,1818,,,,,0.0,2000.0,4803.727102522,,100.0,500.0,1763420745.714121,,0.0,,,254.9999999999983,
,,,,,,211000,44.722938537597656,1819,0.00037092683487571776,,,,,,4806.171608333,0.00022731669014319777,,,1763420748.1588907,,,,,,
4.0,0.0,,,979.0,0.0,211375,,1823,,,,,0.0,2000.0,4814.647141474,,100.0,500.0,1763420756.6342497,,0.0,,,254.9999999999983,
,,,0.0007660611299797893,,,216000,,1851,,0.0002031901094596833,,,,,4917.493827015,,,,1763420859.4812486,,,,45.19963836669922,,
,,7.869282853789628e-05,,,,217000,,1856,,,45.79566955566406,,,,4941.458468505,,,,1763420883.445978,,,,,,0.05615321919322014
,,0.00016012888227123767,,,,219000,,1868,,,45.91011047363281,,,,4988.821665932,,,,1763420930.8090498,,,,,,0.06947663426399231
,,,,,,220000,45.284271240234375,1873,0.0006689548026770353,,,,,,5002.693629267,0.00014131295029073954,,,1763420944.6810849,,,,,,
,,,0.0007287531043402851,,,220000,,1875,,0.00018324107804801315,,,,,5002.699776522,,,,1763420944.687427,,,,45.42890167236328,,
,,,,,,220000,,1876,,,,0.0008092194912023842,,,5002.702567298,,,,1763420944.690291,45.46662139892578,,5.588895874097943e-06,,,
4.0,0.0,,,997.0,0.0,220375,,1877,,,,,0.0,2000.0,5008.020647743,,100.0,500.0,1763420950.0078626,,0.0,,,254.9999999999983,
,,,,,,221000,45.327213287353516,1879,0.000728095299564302,,,,,,5022.253377937,9.242028318112716e-05,,,1763420964.2406557,,,,,,
,,3.637978807091713e-06,,,,222000,,1886,,,46.04779052734375,,,,5039.42214757,,,,1763420981.4096224,,,,,,0.0
4.0,0.0,,,1003.0,0.0,223375,,1895,,,,,0.0,2000.0,5069.521182764,,100.0,500.0,1763421011.507779,,0.0,,,254.9999999999983,
4.0,0.0,,,1004.0,0.0,223875,,1896,,,,,0.0,2000.0,5081.42317084,,100.0,500.0,1763421023.4101372,,0.0,,,254.9999999999983,
4.0,0.0,,,1006.0,0.0,224875,,1902,,,,,0.0,2000.0,5105.013046562,,100.0,500.0,1763421047.000203,,0.0,,,254.9999999999983,
,,,,,,225000,45.53718566894531,1903,0.0012322119437158108,,,,,,5107.979621841,5.330563726602122e-05,,,1763421049.9667366,,,,,,
,,,,,,225000,,1906,,,,0.000991598586551845,,,5107.998340321,,,,1763421049.985766,45.73554229736328,,1.9218050510971807e-05,,,
,,,,,,226000,45.56977844238281,1909,0.0012766344007104635,,,,,,5131.795659293,0.0011405652621760964,,,1763421073.782934,,,,,,
3.0,0.0,,,1014.0,0.0,226501,,1918,,,,,0.0,6.0,5143.832343134,,75.0,2.0,1763421085.8196678,,0.8703555308033607,,,0.5175000000000001,
3.0,0.0,,,1016.0,0.0,226505,,1920,,,,,0.0,6.0,5143.934000993,,75.0,2.0,1763421085.9213014,,0.8703555308033607,,,0.5175000000000001,
3.0,0.0,,,1026.0,0.0,226525,,1930,,,,,0.0,6.0,5144.433777576,,75.0,2.0,1763421086.4210682,,0.8703555308033607,,,0.5175000000000001,
,,,0.0014242263277992606,,,229000,,1945,,0.00013970924192108214,,,,,5195.957908909,,,,1763421137.945275,,,,45.84569549560547,,
,,0.016403712332248688,,,,230000,,1950,,,47.08946990966797,,,,5219.582305055,,,,1763421161.569713,,,,,,0.041236843913793564
4.0,0.0,,,1033.0,0.0,230025,,1953,,,,,0.0,1929.0,5220.181231766,,100.0,500.0,1763421162.1685138,,15.371950917173516,,,246.12499999999844,
4.0,0.0,,,1035.0,0.0,231025,,1959,,,,,0.0,1929.0,5243.793091692,,99.75,500.0,1763421185.7802558,,15.376281044192705,,,246.1224999999983,
,,,,,,233000,46.02479553222656,1967,0.0012192240683361888,,,,,,5287.43839828,9.221458458341658e-05,,,1763421229.4255114,,,,,,
4.0,0.0,,,1039.0,0.0,233025,,1971,,,,,0.0,2000.0,5288.054294796,,100.0,500.0,1763421230.0414717,,0.0,,,254.9999999999983,
,,,,,,234000,46.05717086791992,1973,0.0,,,,,,5311.37266736,2.295617014169693e-05,,,1763421253.3597796,,,,,,
,,,,,,236000,46.12705612182617,1985,0.0017926919972524047,,,,,,5358.824490713,0.0002598296559881419,,,1763421300.8116312,,,,,,
,,,,,,237000,46.1817626953125,1991,0.0014169461792334914,,,,,,5382.566180313,0.0007239768165163696,,,1763421324.5532763,,,,,,
4.0,0.0,,,1049.0,0.0,238025,,2001,,,,,0.0,2000.0,5407.19780344,,100.0,500.0,1763421349.184972,,0.0,,,254.9999999999983,
4.0,0.0,,,1050.0,0.0,238525,,2002,,,,,0.0,1983.0,5419.154173243,,97.75,500.0,1763421361.1412556,,3.719579109253513,,,252.85249999999868,
4.0,0.0,,,1051.0,0.0,239025,,2007,,,,,0.0,1919.0,5431.103198028,,100.0,500.0,1763421373.090242,,17.537014426634563,,,244.8749999999985,
,,0.00830029509961605,,,,241000,,2016,,,49.44818878173828,,,,5463.526136645,,,,1763421405.513466,,,,,,0.007379037793725729
4.0,0.0,,,1055.0,0.0,241025,,2019,,,,,0.0,2000.0,5464.291663826,,100.0,500.0,1763421406.2786202,,0.0,,,254.9999999999983,
,,,,,,242000,,2024,,,,0.0020857157651335,,,5486.166831029,,,,1763421428.1545513,46.614356994628906,,1.9070328562520444e-05,,,
,,,,,,243000,46.45367431640625,2027,0.002884953049942851,,,,,,5505.802172539,4.00605276809074e-05,,,1763421447.7893026,,,,,,
,,,4.734410686069168e-05,,,243000,,2029,,2.2371614250005223e-06,,,,,5505.808477885,,,,1763421447.7960727,,,,46.46675109863281,,
,,0.010839294642210007,,,,244000,,2034,,,49.30738830566406,,,,5524.875058112,,,,1763421466.8624659,,,,,,0.04242387041449547
4.0,0.0,,,1061.0,0.0,244025,,2037,,,,,0.0,1998.0,5525.458149901,,100.0,500.0,1763421467.445186,,0.4330127018922316,,,254.7499999999983,
4.0,0.0,,,1062.0,0.0,244525,,2038,,,,,0.0,1951.0,5532.804109082,,100.0,500.0,1763421474.791392,,10.608811196359028,,,248.8749999999985,
,,,,,,245000,46.55359649658203,2039,0.000994230154901743,,,,,,5538.145296051,0.00011876334610860795,,,1763421480.1326256,,,,,,
,,,,,,246000,46.62779998779297,2045,0.0014593604719266295,,,,,,5560.03704583,3.681656380649656e-05,,,1763421502.024146,,,,,,
,,,,,,247000,46.68650817871094,2051,0.00041368918027728796,,,,,,5583.204751154,0.0007754063117317855,,,1763421525.1917944,,,,,,
,,0.0005377889610826969,,,,247000,,2052,,,49.35900115966797,,,,5583.210947733,,,,1763421525.198346,,,,,,0.1007542684674263
,,,,,,247000,,2054,,,,0.0024242508225142956,,,5583.22399042,,,,1763421525.2114122,46.787933349609375,,7.88021061453037e-05,,,
,,,0.004678710829466581,,,249000,,2065,,5.778016566182487e-05,,,,,5630.795058712,,,,1763421572.782577,,,,46.75799560546875,,
,,,,,,250000,46.73493194580078,2069,0.000836342922411859,,,,,,5654.426323554,8.561216964153573e-05,,,1763421596.4134164,,,,,,
,,0.023687448352575302,,,,250000,,2070,,,50.02955627441406,,,,5654.43251908,,,,1763421596.4199605,,,,,,0.30982890725135803
,,6.614462472498417e-05,,,,251000,,2076,,,50.11500930786133,,,,5675.204914915,,,,1763421617.1922905,,,,,,0.0
,,,,,,254000,46.876800537109375,2093,8.063138920988422e-06,,,,,,5730.3902342,9.738172593642958e-06,,,1763421672.3776217,,,,,,
,,1.0489704608917236,,,,254000,,2094,,,48.63182067871094,,,,5730.39321629,,,,1763421672.3808634,,,,,,7.913886547088623
,,,,,,258000,47.05010986328125,2117,0.0006061410531401634,,,,,,5819.146251914,0.0002342070802114904,,,1763421761.1333654,,,,,,
,,,,,,261000,47.12676239013672,2135,0.0012619353365153074,,,,,,5887.104482556,3.612129148677923e-05,,,1763421829.09163,,,,,,
,,,,,,262000,47.19013214111328,2141,0.0012247675331309438,,,,,,5911.090162447,0.00017591066716704518,,,1763421853.077336,,,,,,
4.0,0.0,,,1098.0,0.0,262525,,2146,,,,,0.0,1998.0,5923.698349982,,100.0,500.0,1763421865.6853647,,0.4330127018922316,,,254.7499999999983,
,,,,,,263000,47.253990173339844,2147,0.0038860985077917576,,,,,,5933.882068428,0.0029281561728566885,,,1763421875.8695924,,,,,,
,,0.00011917549272766337,,,,263000,,2148,,,50.5864143371582,,,,5933.886757461,,,,1763421875.8744845,,,,,,0.002699486678466201
,,,0.0041181184351444244,,,264000,,2155,,0.00010547517740633339,,,,,5957.100080352,,,,1763421899.087484,,,,47.429412841796875,,
4.0,0.0,,,1104.0,0.0,265525,,2164,,,,,0.0,1997.0,5992.549215161,,100.0,500.0,1763421934.5363278,,0.6495190528381813,,,254.62499999999838,
,,,0.0,,,266000,,2167,,5.849229637533426e-06,,,,,6001.067830472,,,,1763421943.0553565,,,,47.465606689453125,,
,,0.00011319233453832567,,,,267000,,2172,,,50.52778244018555,,,,6020.128005296,,,,1763421962.115455,,,,,,0.24655263125896454
