robot_1/q_std,total_charges_per_episode,robot_0/q_std,mean_final_energy,std_episode_reward,robot_2/q_std,_runtime,robot_1/loss,episode,robot_3/loss,episode_length,_step,mean_episode_reward,total_kills_per_episode,total_agent_collisions_per_episode,robot_0/q_mean,robot_2/loss,epsilon,robot_0/loss,robot_3/q_std,global_step,survival_rate,robot_1/q_mean,_timestamp,robot_2/q_mean,robot_3/q_mean
,529.0,,100.0,13.53389333303618,,2557.798798067,,354.0,,208.0,806,67.70250000000004,0.0,39.0,,,0.2,,,113250,3.0,,1763406161.5059366,,
0.8968494534492493,,,,,,2686.904486095,0.0695653185248375,,,,863,,,,,,,,,119000,,35.7131233215332,1763406290.611875,,
0.6765034198760986,,,,,,2710.140110345,0.12344105541706085,,,,872,,,,,,,,,120000,,35.519309997558594,1763406313.8474636,,
,699.0,,78.75,16.221086585059666,,2830.133137381,,430.0,,259.0,930,89.25000000000017,0.0,52.0,,,0.2,,,125153,3.0,,1763406433.8402696,,
,591.0,,102.25,17.704477541006476,,2848.679640712,,441.0,,221.0,941,75.60500000000005,0.0,46.0,,,0.2,,,125933,3.0,,1763406452.3866463,,
,962.0,,77.25,23.905379101783787,,2868.564301506,,444.0,,371.0,948,123.23000000000027,0.0,64.0,,,0.2,,,126793,3.0,,1763406472.2713842,,
,,,,,,2921.22747732,,,0.12418822944164276,,974,,,,,,,,1.1709001064300537,129000,,,1763406524.9349139,,37.96759033203125
,295.0,,79.0,2.3537775489625394,,2930.378993119,,464.0,,136.0,980,37.52249999999997,1.0,55.0,,,0.2,,,129379,3.0,,1763406534.086033,,
,,,,,,2993.612828081,,,0.04688996821641922,,1015,,,,,,,,0.70408034324646,132000,,,1763406597.3202257,,38.23580551147461
0.7754057049751282,,,,,,3042.534907417,0.055000171065330505,,,,1031,,,,,,,,,134000,,37.50337219238281,1763406646.2422495,,
3.6779494285583496,,,,,,3091.10003165,0.24526989459991455,,,,1050,,,,,,,,,136000,,37.80354309082031,1763406694.8074527,,
,838.0,,108.5,16.619134115530883,,3097.22852793,,509.0,,318.0,1053,107.51250000000027,0.0,21.0,,,0.2,,,136250,3.0,,1763406700.935452,,
,256.0,,106.75,8.636638524333422,,3114.561033935,,514.0,,91.0,1058,32.47500000000001,0.0,18.0,,,0.2,,,136989,3.0,,1763406718.2681093,,
,1218.0,,72.75,26.187106082956035,,3221.570393285,,554.0,,492.0,1118,156.39500000000004,2.0,59.0,,,0.2,,,141725,3.0,,1763406825.2775795,,
,69.0,,70.75,3.0326556019436173,,3284.801571393,,569.0,,41.0,1145,8.240000000000004,0.0,16.0,,,0.2,,,144450,3.0,,1763406888.50873,,
,511.0,,71.5,14.344991068313753,,3339.547816244,,580.0,,205.0,1164,65.13749999999999,0.0,30.0,,,0.2,,,146699,3.0,,1763406943.2547925,,
,91.0,,76.5,10.540292631136959,,3438.059832018,,609.0,,48.0,1213,11.117500000000003,1.0,17.0,,,0.2,,,151225,3.0,,1763407041.7668421,,
,368.0,,76.0,18.180088524261876,,3453.719934545,,622.0,,185.0,1230,47.10749999999999,1.0,64.0,,,0.2,,,152106,3.0,,1763407057.4269378,,
,88.0,,35.0,4.335374118804516,,3460.997893174,,626.0,,60.0,1234,10.447500000000003,1.0,35.0,,,0.2,,,152449,3.0,,1763407064.7049382,,
,,,,,1.114387035369873,3474.020825879,,,,,1245,,,,,0.04365478456020355,,,,153000,,,1763407077.7281227,41.007972717285156,
,138.0,,84.75,10.993817580804237,,3526.069218054,,651.0,,70.0,1271,17.295000000000016,1.0,29.0,,,0.2,,,155195,3.0,,1763407129.7762606,,
,,24.37200927734375,,,,3570.187127213,,,,,1299,,,,74.65989685058594,,,4.038344860076904,,157000,,,1763407173.894266,,
,90.0,,80.25,7.220328939875244,,3644.274848019,,699.0,,47.0,1339,11.02,0.0,22.0,,,0.2,,,160025,3.0,,1763407247.9818263,,
,196.0,,93.25,11.17531431325313,,3710.713064415,,722.0,,86.0,1370,24.790000000000013,0.0,11.0,,,0.2,,,162899,3.0,,1763407314.420099,,
,89.0,,82.0,5.570499865362175,,3721.018362487,,729.0,,46.0,1381,10.9025,0.0,16.0,,,0.2,,,163733,3.0,,1763407324.7253718,,
3.0110247135162354,,,,,,3750.15956529,0.7333627939224243,,,,1395,,,,,,,,,165000,,43.54850769042969,1763407353.8668895,,
,89.0,,69.25,4.676208399975346,,3755.366550483,,739.0,,53.0,1399,10.845000000000002,0.0,32.0,,,0.2,,,165221,3.0,,1763407359.0735319,,
,326.0,,109.5,11.528456911052736,,3890.006135273,,776.0,,128.0,1456,41.622499999999995,0.0,15.0,,,0.2,,,170965,3.0,,1763407493.7131097,,
,452.0,,52.0,15.747278137824336,,4013.149224848,,823.0,,196.0,1527,57.4775,1.0,25.0,,,0.2,,,176492,3.0,,1763407616.8561366,,
,758.0,,112.25,30.09714521345855,,4027.827566059,,828.0,,295.0,1536,97.32000000000025,0.0,31.0,,,0.2,,,177108,3.0,,1763407631.5346577,,
,,,,,,4049.596347978,,,0.3369062840938568,,1545,,,,,,,,3.3874378204345703,178000,,,1763407653.3037708,,50.39378356933594
,177.0,,111.25,8.217385533124274,,4081.168567517,,842.0,,68.0,1558,22.415000000000013,0.0,15.0,,,0.2,,,179336,3.0,,1763407684.8758302,,
,50.0,,85.75,3.7833351688688652,,4090.95291258,,847.0,,28.0,1563,5.885000000000001,0.0,14.0,,,0.2,,,179764,3.0,,1763407694.6599145,,
,110.0,,76.0,3.924871813193396,,4142.755698066,,869.0,,54.0,1597,13.54750000000001,0.0,10.0,,,0.2,,,182010,3.0,,1763407746.462821,,
2.1981711387634277,,,,,,4162.061454983,0.07612191885709763,,,,1607,,,,,,,,,183000,,45.13393783569336,1763407765.7688978,,
,,,,,,4162.074887185,,,0.24830925464630127,,1609,,,,,,,,2.452368974685669,183000,,,1763407765.7822988,,50.826499938964844
,262.0,,112.5,11.303153044615474,,4164.421088749,,878.0,,114.0,1610,33.5125,0.0,32.0,,,0.2,,,183114,3.0,,1763407768.1280382,,
,241.0,,88.0,9.62458408192269,,4214.163570699,,898.0,,104.0,1638,30.54250000000001,2.0,19.0,,,0.2,,,185305,3.0,,1763407817.8706148,,
,74.0,,93.0,6.402969525930916,,4402.715719977,,981.0,,35.0,1753,9.0275,0.0,25.0,,,0.2,,,193420,3.0,,1763408006.4228308,,
,238.0,,109.75,13.104618460680186,,4427.023079721,,992.0,,110.0,1768,30.44499999999999,0.0,31.0,,,0.2,,,194620,3.0,,1763408030.7303894,,
,174.0,,40.75,3.7797784326597674,,4505.290417663,,1026.0,,92.0,1818,21.574999999999996,0.0,40.0,,,0.2,,,198014,3.0,,1763408108.9975114,,
,45.0,,84.75,3.495017882643809,,4522.41957976,,1031.0,,28.0,1823,5.250000000000002,0.0,19.0,,,0.2,,,198950,3.0,,1763408126.1267784,,
,27.0,,81.5,3.685446886064159,,4588.876093696,,1064.0,,23.0,1868,2.917500000000001,1.0,17.0,,,0.2,,,201829,3.0,,1763408192.5830998,,
,,,,,1.9000356197357178,4593.037889102,,,,,1873,,,,,0.17614877223968506,,,,202000,,,1763408196.7452505,46.927650451660156,
,79.0,,77.25,5.42865775307304,,4595.506553728,,1069.0,,40.0,1877,9.545000000000002,0.0,18.0,,,0.2,,,202103,3.0,,1763408199.2136445,,
,,,,,,4666.140227766,,,0.33604496717453003,,1920,,,,,,,,2.5536880493164062,205000,,,1763408269.8476822,,52.520851135253906
,532.0,,58.25,5.762017875709878,,4716.612581325,,1117.0,,254.0,1945,68.12000000000008,1.0,52.0,,,0.2,,,207087,3.0,,1763408320.3196428,,
,40.0,,102.75,4.149388509166139,,4749.324549092,,1127.0,,20.0,1959,4.724999999999999,2.0,17.0,,,0.2,,,208447,3.0,,1763408353.0315335,,
,159.0,,42.5,4.5563218444267015,,4784.496213721,,1137.0,,78.0,1973,19.577500000000004,0.0,12.0,,,0.2,,,209885,3.0,,1763408388.2034729,,
,215.0,,72.25,8.011733582689825,,4810.769299401,,1145.0,,96.0,1985,27.055000000000014,1.0,37.0,,,0.2,,,210965,3.0,,1763408414.4762166,,
,131.0,,76.25,4.754989484741268,,4872.769991279,,1172.0,,52.0,2024,16.15500000000001,1.0,19.0,,,0.2,,,213590,3.0,,1763408476.4771307,,
,225.0,,62.0,12.117583040771796,,4927.568326823,,1191.0,,99.0,2051,28.23250000000001,0.0,23.0,,,0.2,,,215846,3.0,,1763408531.2753854,,
,734.0,,68.75,7.87354272230748,,4972.520075246,,1202.0,,252.0,2070,93.45500000000017,0.0,28.0,,,0.2,,,217676,3.0,,1763408576.22708,,
,853.0,,88.0,15.194168906195669,,4982.322041356,,1204.0,,344.0,2076,109.44250000000012,1.0,37.0,,,0.2,,,218075,3.0,,1763408586.0291064,,
,472.0,,54.5,6.881556419154051,,5011.509180933,,1218.0,,202.0,2094,60.06249999999996,0.0,36.0,,,0.2,,,219472,3.0,,1763408615.216356,,
,191.0,,61.0,7.793841719588612,,5127.53013644,,1259.0,,95.0,2155,23.932500000000026,0.0,16.0,,,0.2,,,224344,3.0,,1763408731.236951,,
,67.0,,112.25,4.171633373152535,,5183.070272445,,1281.0,,27.0,2185,8.265,0.0,2.0,,,0.2,,,226622,3.0,,1763408786.777245,,
,192.0,,44.25,2.2130408943352124,,5204.585198576,,1291.0,,97.0,2199,23.909999999999997,1.0,15.0,,,0.2,,,227849,3.0,,1763408808.2924805,,
,323.0,,80.75,5.724582954242155,,5217.299239869,,1299.0,,140.0,2211,41.07999999999996,1.0,33.0,,,0.2,,,228561,3.0,,1763408821.0061889,,
,232.0,,80.5,9.699129793440232,,5220.90905795,,1302.0,,104.0,2214,29.3425,0.0,31.0,,,0.2,,,228805,3.0,,1763408824.6161253,,
,123.0,,79.0,7.064065313259787,,5234.325692703,,1309.0,,54.0,2225,15.202500000000008,0.0,13.0,,,0.2,,,229402,3.0,,1763408838.0326457,,
,202.0,,63.0,9.938776018705731,,5236.658278449,,1310.0,,93.0,2226,25.307500000000005,0.0,19.0,,,0.2,,,229495,3.0,,1763408840.3653612,,
,,,,,3.1616129875183105,5249.081242965,,,,,2235,,,,,0.3650813400745392,,,,230000,,,1763408852.78864,49.6625862121582,
,,,,,,5273.184499295,,,0.23323938250541687,,2248,,,,,,,,4.750213623046875,231000,,,1763408876.8920252,,56.475067138671875
,280.0,,81.5,6.800810153944888,,5280.881400565,,1329.0,,113.0,2253,35.44249999999999,3.0,18.0,,,0.2,,,231319,3.0,,1763408884.5886173,,
,,18.25396156311035,,,,5319.456238766,,,,,2272,,,,117.96831512451172,,,23.28743553161621,,233000,,,1763408923.1633544,,
,131.0,,51.5,4.291534544891832,,5328.04946534,,1348.0,,67.0,2280,16.057500000000005,0.0,26.0,,,0.2,,,233364,3.0,,1763408931.756508,,
,327.0,,41.0,3.806227627192045,,5396.656181373,,1368.0,,156.0,2312,41.342499999999944,0.0,36.0,,,0.2,,,236263,3.0,,1763409000.3632052,,
,,,,,3.317352533340454,5414.534552082,,,,,2318,,,,,0.14096981287002563,,,,237000,,,1763409018.2419205,50.921138763427734,
,173.0,,109.5,5.621571733065408,,5428.355410729,,1376.0,,69.0,2324,21.907500000000006,1.0,16.0,,,0.2,,,237565,3.0,,1763409032.0624042,,
,,,,,3.4946625232696533,5438.953832458,,,,,2329,,,,,0.3987028896808624,,,,238000,,,1763409042.6612263,50.63486099243164,
,,34.330753326416016,,,,5463.060500565,,,,,2339,,,,126.8594970703125,,,18.43073272705078,,239000,,,1763409066.7675622,,
,254.0,,82.5,9.566763755314538,,5486.197593903,,1392.0,,109.0,2348,32.16250000000001,0.0,10.0,,,0.2,,,239956,3.0,,1763409089.904678,,
,133.0,,84.25,8.394672417670636,,5489.718795123,,1394.0,,66.0,2354,16.62500000000001,0.0,25.0,,,0.2,,,240100,3.0,,1763409093.425957,,
,52.0,,103.5,4.076287373333729,,5549.961970573,,1421.0,,22.0,2389,6.2524999999999995,0.0,4.0,,,0.2,,,242903,3.0,,1763409153.669044,,
,352.0,,44.5,6.837782443892137,,5650.124162137,,1461.0,,157.0,2449,44.512499999999974,0.0,22.0,,,0.2,,,247008,3.0,,1763409253.8312683,,
,49.0,,74.75,5.1600339146172285,,5766.538082866,,1506.0,,27.0,2514,5.64,0.0,10.0,,,0.2,,,252301,3.0,,1763409370.2452297,,
,296.0,,67.5,4.884502917390856,,5769.633390657,,1507.0,,130.0,2515,37.47249999999998,4.0,31.0,,,0.2,,,252431,3.0,,1763409373.3404524,,
,112.0,,75.5,5.5478661438430565,,5795.835107297,,1521.0,,57.0,2533,13.822500000000007,0.0,34.0,,,0.2,,,253547,3.0,,1763409399.5421054,,
1.449576735496521,,,,,,5806.552937429,1.0318926572799683,,,,2540,,,,,,,,,254000,,50.48297882080078,1763409410.2603004,,
,364.0,,81.0,12.447584856107616,,5817.438261328,,1531.0,,166.0,2547,46.46749999999998,0.0,40.0,,,0.2,,,254453,3.0,,1763409421.145371,,
,25.0,,78.0,3.5996206397341375,,5852.392283669,,1550.0,,18.0,2570,2.5824999999999996,4.0,18.0,,,0.2,,,255918,3.0,,1763409456.0993044,,
,204.0,,81.5,10.179860939619953,,5856.889363407,,1553.0,,92.0,2577,25.73250000000001,0.0,11.0,,,0.2,,,256105,3.0,,1763409460.59643,,
,106.0,,83.25,6.600064393625266,,5918.382594178,,1578.0,,48.0,2610,13.060000000000006,1.0,15.0,,,0.2,,,258701,3.0,,1763409522.0896363,,
,177.0,,86.5,10.557701868778075,,5983.979814618,,1602.0,,81.0,2646,22.297500000000007,0.0,14.0,,,0.2,,,261740,3.0,,1763409587.6869118,,
,,31.214040756225586,,,,5990.029226065,,,,,2648,,,,145.86349487304688,,,24.784297943115234,,262000,,,1763409593.7365646,,
,119.0,,44.75,4.839018495521587,,6043.700954741,,1627.0,,71.0,2683,14.530000000000006,0.0,19.0,,,0.2,,,264343,3.0,,1763409647.408044,,
,227.0,,85.75,7.619767056806929,,6050.793619493,,1631.0,,88.0,2687,28.610000000000014,0.0,5.0,,,0.2,,,264658,3.0,,1763409654.5006375,,
,252.0,,55.75,13.067353404572764,,6056.853360642,,1633.0,,121.0,2689,31.765000000000004,0.0,22.0,,,0.2,,,264911,3.0,,1763409660.5603402,,
,76.0,,78.5,7.107314454138077,,6161.075294681,,1676.0,,44.0,2752,9.222500000000004,1.0,29.0,,,0.2,,,269234,3.0,,1763409764.782423,,
,139.0,,50.75,4.070595779489781,,6171.692644151,,1681.0,,79.0,2757,17.17000000000001,0.0,36.0,,,0.2,,,269678,3.0,,1763409775.3996363,,
4.546367168426514,,,,,,6204.284887158,0.6698170900344849,,,,2782,,,,,,,,,271000,,52.158058166503906,1763409807.9922607,,
,107.0,,75.0,6.690386293032716,,6331.781187835,,1786.0,,47.0,2890,13.092500000000006,1.0,12.0,,,0.2,,,276303,3.0,,1763409935.4881818,,
,25.0,,14.75,2.1264994709616087,,6428.719591262,,1877.0,,29.0,2997,2.06,0.0,26.0,,,0.2,,,280254,3.0,,1763410032.4266226,,
,42.0,,43.25,3.1605774788794547,,6445.161990865,,1891.0,,37.0,3011,4.550000000000001,0.0,18.0,,,0.2,,,280926,3.0,,1763410048.8690374,,
,112.0,,81.5,9.007067710970093,,6484.426094101,,1923.0,,55.0,3051,13.862500000000006,2.0,15.0,,,0.2,,,282574,3.0,,1763410088.1332152,,
,29.0,,25.0,2.11504580328654,,6496.672600629,,1934.0,,34.0,3066,2.7125000000000017,2.0,32.0,,,0.2,,,283066,3.0,,1763410100.3797355,,
,40.0,,46.75,3.866177052334776,,6529.298638512,,1962.0,,35.0,3098,4.315000000000001,0.0,25.0,,,0.2,,,284444,3.0,,1763410133.005622,,
,66.0,,37.5,5.685988810224655,,6562.060538199,,1987.0,,43.0,3127,7.552500000000001,0.0,25.0,,,0.2,,,285820,3.0,,1763410165.767667,,
,46.0,,25.5,3.158760635122581,,6569.236968505,,1997.0,,46.0,3141,4.962500000000003,1.0,13.0,,,0.2,,,286210,3.0,,1763410172.9439816,,
,80.0,,25.5,3.6975219742416727,,6590.053909206,,2022.0,,62.0,3170,9.372500000000004,0.0,30.0,,,0.2,,,287297,3.0,,1763410193.7611177,,
,,19.981975555419922,,,,6603.128485845,,,,,3188,,,,147.93927001953125,,,8.5586519241333,,288000,,,1763410206.8355515,,
,98.0,,34.0,0.9089107491937821,,6620.815980564,,2065.0,,72.0,3217,11.807500000000006,1.0,28.0,,,0.2,,,288872,3.0,,1763410224.522903,,
,,,,,,6623.966065597,,,0.6295506358146667,,3224,,,,,,,,9.38785171508789,289000,,,1763410227.6734257,,59.18601989746094
,100.0,,58.5,9.349083845489885,,6639.894346547,,2091.0,,64.0,3247,12.222499999999998,1.0,30.0,,,0.2,,,289746,3.0,,1763410243.6013088,,
7.417699813842773,,,,,,6646.049280566,2.71770977973938,,,,3255,,,,,,,,,290000,,54.56494140625,1763410249.7566485,,
,53.0,,32.25,4.272215467412666,,6713.629712099,,2170.0,,44.0,3338,5.885000000000004,0.0,26.0,,,0.2,,,292813,3.0,,1763410317.3366907,,
,90.0,,35.25,5.029885684585688,,6721.604383916,,2179.0,,62.0,3351,10.720000000000002,0.0,25.0,,,0.2,,,293142,3.0,,1763410325.3115437,,
,106.0,,67.0,10.458930095855896,,6731.956198463,,2188.0,,63.0,3360,13.047500000000007,0.0,13.0,,,0.2,,,293585,3.0,,1763410335.6632347,,
,38.0,,72.25,5.209342568885252,,6762.934600474,,2222.0,,25.0,3398,4.220000000000001,0.0,12.0,,,0.2,,,294862,3.0,,1763410366.6419024,,
,,,,,,6766.223441091,,,2.9719741344451904,,3406,,,,,,,,8.197392463684082,295000,,,1763410369.9308472,,61.097938537597656
,69.0,,41.25,3.496358820258588,,6784.578885739,,2246.0,,52.0,3426,8.055000000000001,1.0,11.0,,,0.2,,,295766,3.0,,1763410388.2858815,,
,29.0,,40.25,3.893420732466504,,6786.470528998,,2248.0,,33.0,3428,2.8550000000000013,0.0,15.0,,,0.2,,,295842,3.0,,1763410390.1776037,,
,73.0,,22.5,4.400979294429821,,6790.513721526,,2251.0,,55.0,3435,8.397500000000003,1.0,20.0,,,0.2,,,296005,3.0,,1763410394.2207844,,
,48.0,,31.5,4.0962322627019105,,6803.607436569,,2266.0,,40.0,3450,5.212500000000002,0.0,37.0,,,0.2,,,296568,3.0,,1763410407.3143957,,
,17.0,,33.75,2.440594189946374,,6804.404194875,,2267.0,,32.0,3451,1.28,0.0,26.0,,,0.2,,,296600,3.0,,1763410408.1112468,,
,68.0,,35.75,6.5114111373802865,,6824.598069767,,2288.0,,55.0,3476,7.905000000000002,0.0,17.0,,,0.2,,,297430,3.0,,1763410428.3053448,,
,53.0,,24.25,4.293486345617048,,6847.928912366,,2311.0,,53.0,3503,5.895000000000003,0.0,16.0,,,0.2,,,298389,3.0,,1763410451.6358924,,
,57.0,,53.25,3.2199572978534987,,6879.782337351,,2341.0,,45.0,3537,6.605000000000001,2.0,18.0,,,0.2,,,299696,3.0,,1763410483.4893043,,
,166.0,,83.25,4.056482466374034,,6893.808228846,,2355.0,,88.0,3555,20.96,0.0,15.0,,,0.2,,,300337,3.0,,1763410497.5152576,,
,54.0,,53.75,6.449583319874239,,6910.946666618,,2372.0,,38.0,3576,6.165000000000001,1.0,26.0,,,0.2,,,301042,3.0,,1763410514.653727,,
,67.0,,39.75,5.481783468908638,,6913.121999962,,2374.0,,53.0,3578,7.800000000000004,0.0,28.0,,,0.2,,,301129,3.0,,1763410516.8290834,,
,29.0,,40.5,5.221811826368316,,6923.359368734,,2385.0,,28.0,3589,2.8075,1.0,20.0,,,0.2,,,301550,3.0,,1763410527.0665047,,
,14.0,,30.5,1.390618117960499,,6984.801528988,,2453.0,,21.0,3669,0.7625000000000002,0.0,11.0,,,0.2,,,304120,3.0,,1763410588.5086098,,
,47.0,,60.5,3.3536202453468125,,6998.679648601,,2468.0,,31.0,3684,5.287500000000003,0.0,15.0,,,0.2,,,304695,3.0,,1763410602.3867495,,
,22.0,,49.25,2.552812174837781,,7018.211151662,,2491.0,,26.0,3711,2.0000000000000004,1.0,13.0,,,0.2,,,305502,3.0,,1763410621.9180949,,
,19.0,,65.25,2.1541761766392273,,7021.029586865,,2495.0,,18.0,3715,1.705,0.0,12.0,,,0.2,,,305615,3.0,,1763410624.7367916,,
,273.0,,34.75,3.911809044419214,,7033.67157238,,2507.0,,151.0,3731,34.48,0.0,28.0,,,0.2,,,306140,3.0,,1763410637.3785434,,
,41.0,,46.75,3.4936442291681638,,7035.911183562,,2510.0,,37.0,3734,4.460000000000001,0.0,8.0,,,0.2,,,306229,3.0,,1763410639.6182246,,
,,,,,3.4740936756134033,7054.41451814,,,,,3755,,,,,1.7588651180267334,,,,307000,,,1763410658.121974,58.64649200439453,
,78.0,,42.25,1.7582235352764461,,7073.765217824,,2547.0,,51.0,3775,9.180000000000007,0.0,20.0,,,0.2,,,307786,3.0,,1763410677.4722624,,
,33.0,,52.75,4.454609971703471,,7101.290280958,,2572.0,,31.0,3804,3.460000000000001,0.0,12.0,,,0.2,,,308922,3.0,,1763410704.9971895,,
,,12.088955879211426,,,,7103.168205278,,,,,3807,,,,140.44558715820312,,,5.558612823486328,,309000,,,1763410706.8754442,,
,19.0,,53.5,1.8415262012797973,,7146.484386126,,2635.0,,24.0,3879,1.6475000000000004,1.0,17.0,,,0.2,,,311571,3.0,,1763410750.1913338,,
,25.0,,25.0,2.0352932835343416,,7152.426712243,,2643.0,,33.0,3887,2.2025000000000006,1.0,35.0,,,0.2,,,311821,3.0,,1763410756.1337514,,
,16.0,,39.0,1.615400492138095,,7179.339575308,,2667.0,,21.0,3915,1.0975000000000001,0.0,37.0,,,0.2,,,312919,3.0,,1763410783.0465572,,
,,,,,5.198774814605713,7205.818228746,,,,,3946,,,,,1.7071294784545898,,,,314000,,,1763410809.5255916,60.04816436767578,
,62.0,,68.0,6.810159230884402,,7224.655659258,,2707.0,,44.0,3963,7.3675000000000015,0.0,22.0,,,0.2,,,314772,3.0,,1763410828.362894,,
,66.0,,25.25,5.075051723874353,,7236.279014947,,2721.0,,54.0,3981,7.5400000000000045,0.0,25.0,,,0.2,,,315357,3.0,,1763410839.985985,,
,,,,,2.9627997875213623,7249.930901082,,,,,3997,,,,,2.836127281188965,,,,316000,,,1763410853.6384475,58.38396453857422,
