robot_2/loss,_runtime,robot_1/loss,robot_2/q_mean,robot_3/q_mean,robot_3/q_std,std_episode_reward,robot_1/q_std,robot_0/q_std,epsilon,mean_episode_reward,episode_length,total_kills_per_episode,total_immediate_kills_per_episode,robot_0/loss,robot_3/loss,survival_rate,_step,robot_0/q_mean,total_charges_per_episode,total_agent_collisions_per_episode,episode,global_step,mean_final_energy,total_non_home_charges_per_episode,robot_1/q_mean,robot_2/q_std,_timestamp
,420.065478721,,,,,3.6695435683474664,,,0.027626496583102015,105.7000000000004,219.0,0.0,0.0,,,3.0,788,,833.0,1.0,716.0,18329,88.75,0.0,,,1763511846.503679
,421.813539941,,,,,12.661873873957216,,,0.027488364100186506,26.230000000000008,72.0,0.0,0.0,,,3.0,789,,210.0,1.0,717.0,18401,76.25,0.0,,,1763511848.251794
0.12333918362855911,437.774169142,,8.219039916992188,,,,,,,,,,,,,,797,,,,,19000,,,,1.5352344512939453,1763511864.2126138
,465.0864389,,,,,1.6792167072775281,,,0.025754252208694463,14.2575,31.0,0.0,0.0,,,3.0,806,,116.0,0.0,730.0,19948,95.0,0.0,,,1763511891.5245812
,479.340298274,,,,,10.915925292892043,,,0.025116802354115567,32.655000000000015,77.0,0.0,0.0,,,3.0,815,,259.0,0.0,735.0,20486,101.25,0.0,,,1763511905.778236
,518.733164503,0.003160846419632435,,,,,2.6509206295013428,,,,,,,,,,830,,,,,22000,,,9.836875915527344,,1763511945.1716282
,542.6330076,,,,,2.530523661221123,,,0.023181078627322618,88.16000000000022,180.0,0.0,1.0,,,3.0,839,,694.0,1.0,751.0,22992,111.25,0.0,,,1763511969.0712225
,545.897241747,,,,,6.248833891215185,,,0.022835098131175,40.63500000000003,90.0,0.0,0.0,,,3.0,846,,321.0,1.0,754.0,23284,111.25,0.0,,,1763511972.3355913
,575.265097392,,,,,11.876511219629894,,,0.021827832324362372,136.63750000000047,309.0,0.0,0.0,,,3.0,863,,1077.0,0.0,763.0,25040,42.5,0.0,,,1763512001.7033532
,578.193246624,,,,,3.9102973032750734,,,0.021610099696926857,111.52500000000038,229.0,0.0,0.0,,,3.0,865,,877.0,1.0,765.0,25296,111.25,0.0,,,1763512004.6315525
,591.142304801,,,13.681171417236328,3.308328628540039,,,,,,,,,,0.32934319972991943,,872,,,,,26000,,,,,1763512017.5808413
,603.596271956,,,,,1.8540546782660126,,,0.020864997436994256,31.77250000000001,65.0,0.0,0.0,,,3.0,876,,252.0,1.0,772.0,26520,112.5,0.0,,,1763512030.0343347
,615.202627168,0.04781563580036163,,,,,3.1330513954162598,,,,,,,,,,880,,,,,27000,,,11.588406562805176,,1763512041.6410546
0.004964246414601803,639.512909003,,11.910253524780273,,,,,,,,,,,,,,894,,,,,28000,,,,2.1107192039489746,1763512065.9514432
,648.372877626,,,,,1.8748383263631156,,,0.019256955536244666,27.577500000000008,58.0,0.0,0.0,,,3.0,900,,219.0,0.0,788.0,28367,112.5,0.0,,,1763512074.8109763
,687.442166195,0.1976868361234665,,,,,3.4752774238586426,,,,,,,,,,916,,,,,30000,,,12.244056701660156,,1763512113.8807101
,695.446967022,,,,,6.69384185277785,,,0.018042124582040707,107.24750000000033,225.0,0.0,0.0,,,3.0,921,,845.0,2.0,801.0,30538,87.5,0.0,,,1763512121.885156
,695.899112152,,,,,2.4917401048263423,,,0.017951913959130504,7.937499999999998,19.0,0.0,0.0,,,3.0,922,,66.0,0.0,802.0,30557,100.0,0.0,,,1763512122.3373072
,706.702794601,,,16.400646209716797,4.694488525390625,,,,,,,,,,0.3376712501049042,,930,,,,,31000,,,,,1763512133.1413183
,717.70234973,,,,,19.94268161506889,,,0.017420043796269234,93.61000000000026,210.0,0.0,0.0,,,3.0,932,,736.0,2.0,808.0,31381,101.25,0.0,,,1763512144.1404698
,729.088385372,,,,,26.2889434934156,,,0.016903931611681827,45.08999999999996,123.0,0.0,0.0,,,3.0,938,,356.0,1.0,814.0,31830,86.25,0.0,,,1763512155.5264862
,733.326195972,0.07179314643144608,,,,,3.402326822280884,,,,,,,,,,941,,,,,32000,,,13.48720932006836,,1763512159.764717
0.03826439380645752,733.332522226,,13.80247688293457,,,,,,,,,,,,,,942,,,,,32000,,,,1.86940336227417,1763512159.771085
,757.820366928,0.07427886873483658,,,,,3.702220916748047,,,,,,,,,,948,,,,,33000,,,13.822565078735352,,1763512184.2588398
,774.802895496,,,,,6.787298799964534,,,0.01607750060057119,50.07500000000002,119.0,0.0,0.0,,,3.0,956,,395.0,0.0,824.0,33700,101.25,0.0,,,1763512201.2409935
,789.172452937,,,,,5.766087820177559,,,0.01567956241402325,106.26750000000031,222.0,0.0,0.0,,,3.0,965,,836.0,0.0,829.0,34295,105.0,0.0,,,1763512215.6103392
,806.263579399,0.044943857938051224,,,,,2.6513938903808594,,,,,,,,,,974,,,,,35000,,,15.03182601928711,,1763512232.7020032
,830.459834622,,,,,,,4.1989874839782715,,,,,,0.2762164771556854,,,980,13.648122787475586,,,,36000,,,,,1763512256.8980918
,830.466074702,0.011798907071352005,,,,,0.13847558200359344,,,,,,,,,,981,,,,,36000,,,15.925716400146484,,1763512256.90458
,835.851341002,,,,,1.557578248435695,,,0.01476423357148172,27.699999999999992,59.0,0.0,0.0,,,3.0,985,,220.0,0.0,841.0,36225,111.25,0.0,,,1763512262.2895088
,838.822737404,,,,,26.250439043947566,,,0.014690412403624311,75.82000000000016,206.0,0.0,0.0,,,3.0,986,,596.0,5.0,842.0,36431,76.25,71.0,,,1763512265.2610133
,851.321257597,,,,,35.79696242350762,,,0.014398800381387675,113.87750000000021,288.0,0.0,0.0,,,3.0,994,,891.0,2.0,846.0,37019,112.5,0.0,,,1763512277.759494
,854.263868506,,,,,6.62335026629273,,,0.014326806379480736,54.94749999999995,120.0,0.0,0.0,,,3.0,995,,433.0,0.0,847.0,37139,112.5,0.0,,,1763512280.7020104
,858.324126053,,,,,1.447331596421497,,,0.014183896485845416,3.5374999999999996,9.0,0.0,0.0,,,3.0,997,,31.0,0.0,849.0,37305,107.5,0.0,,,1763512284.762443
,866.368962755,,,,,2.9701041648399507,,,0.013972200057807112,71.19250000000014,152.0,0.0,0.0,,,3.0,1000,,564.0,0.0,852.0,37637,67.5,0.0,,,1763512292.8072248
,875.187478831,0.04814741760492325,,,,,3.9365384578704834,,,,,,,,,,1004,,,,,38000,,,15.780401229858398,,1763512301.6259904
,899.387656302,0.01865565963089466,,,,,5.056703567504883,,,,,,,,,,1015,,,,,39000,,,16.78738784790039,,1763512325.826138
,908.463329836,,,,,16.654406886767244,,,0.013156542237201536,48.817500000000024,122.0,0.0,0.0,,,3.0,1020,,385.0,0.0,864.0,39366,97.5,0.0,,,1763512334.9014313
,944.786542411,,,,,31.9115700021171,,,0.012702913170639124,103.08000000000025,252.0,0.0,0.0,,,3.0,1031,,811.0,1.0,871.0,40852,68.75,0.0,,,1763512371.2246373
,948.437767463,0.3716292977333069,,,,,3.9994583129882812,,,,,,,,,,1035,,,,,41000,,,17.05323028564453,,1763512374.8763623
,953.309380775,,,,,4.133100379860115,,,0.012513320603703188,94.63250000000025,201.0,0.0,0.0,,,3.0,1038,,744.0,1.0,874.0,41195,112.5,0.0,,,1763512379.7468433
,958.090035083,,,,,1.2498074851752143,,,0.012388500230681249,50.32250000000003,105.0,0.0,0.0,,,3.0,1040,,400.0,0.0,876.0,41393,77.5,0.0,,,1763512384.5281227
,983.019962833,,,,,59.035595618237146,,,0.01202146005600684,113.6800000000003,297.0,0.0,0.0,,,3.0,1050,,891.0,1.0,882.0,42414,83.75,0.0,,,1763512409.458044
,992.176322566,,,,,2.979752506501167,,,0.01184203826198843,11.465000000000002,28.0,0.0,0.0,,,3.0,1053,,95.0,1.0,885.0,42790,81.25,0.0,,,1763512418.6147115
0.022877229377627373,997.300218905,,16.171310424804688,,,,,,,,,,,,,,1058,,,,,43000,,,,4.999655723571777,1763512423.738745
,997.306666861,,,26.361783981323242,19.586179733276367,,,,,,,,,,4.566100597381592,,1059,,,,,43000,,,,,1763512423.7452033
,1042.784460258,,,24.213146209716797,11.916769027709961,,,,,,,,,,44.67125701904297,,1076,,,,,45000,,,,,1763512469.2230084
,1057.272750245,,,,,16.31575216623494,,,0.010874738754866477,27.477500000000006,73.0,0.0,0.0,,,3.0,1082,,217.0,0.0,902.0,45599,112.5,0.0,,,1763512483.7110155
,1058.453412289,,,,,14.380499600152996,,,0.010820365061092144,24.44750000000003,70.0,0.0,0.0,,,3.0,1083,,194.0,3.0,903.0,45669,100.0,0.0,,,1763512484.8916113
,1067.831119822,,,,,1.3033682326955824,,,0.010605575411209664,17.0975,35.0,0.0,0.0,,,3.0,1091,,137.0,0.0,907.0,46481,112.5,0.0,,,1763512494.2692702
,1080.045376585,,,,,36.00781165247278,,,0.010499784796482848,227.2499999999991,500.0,0.0,0.0,,,4.0,1093,,1778.0,1.0,909.0,46984,150.0,0.0,,,1763512506.4835021
,1096.639312557,,,,,64.81114140331094,,,0.010188702520663827,135.19000000000003,348.0,0.0,0.0,,,3.0,1103,,1057.0,1.0,915.0,47853,108.75,299.0,,,1763512523.0776243
1.0584357976913452,1098.218261953,,17.5333251953125,,,,,,,,,,,,,,1106,,,,,48000,,,,5.836989402770996,1763512524.6568632
,1098.221280199,,,30.72677993774414,20.214183807373047,,,,,,,,,,12.362581253051758,,1107,,,,,48000,,,,,1763512524.6599495
,1123.319480948,,,,,6.057520119652957,,,0.01,75.74000000000011,163.0,0.0,0.0,,,3.0,1118,,599.0,0.0,922.0,49125,73.75,0.0,,,1763512549.7574637
,1146.36686899,0.033615510910749435,,,,,6.072761535644531,,,,,,,,,,1125,,,,,50000,,,20.054515838623047,,1763512572.80534
,1170.867187329,2.332712173461914,,,,,5.870347499847412,,,,,,,,,,1133,,,,,51000,,,19.897558212280273,,1763512597.3056185
,1204.548942537,,,,,29.156310208941235,,,0.01,196.75499999999937,427.0,0.0,0.0,,,3.0,1145,,1543.0,2.0,937.0,52373,111.25,96.0,,,1763512630.9870293
,1268.581510144,0.12421110272407532,,,,,4.484389781951904,,,,,,,,,,1164,,,,,55000,,,22.8773193359375,,1763512695.0200408
0.03492983058094978,1268.587815269,,20.74616241455078,,,,,,,,,,,,,,1165,,,,,55000,,,,4.47188138961792,1763512695.026348
0.011557279154658318,1293.093753059,,21.802845001220703,,,,,,,,,,,,,,1172,,,,,56000,,,,3.3272736072540283,1763512719.532256
,1293.100110628,,,33.02880859375,5.905851364135742,,,,,,,,,,8.397533416748047,,1173,,,,,56000,,,,,1763512719.5386603
,1317.528074513,,,37.79793167114258,23.546894073486328,,,,,,,,,,11.320027351379395,,1181,,,,,57000,,,,,1763512743.9665902
,1336.843287728,,,,,9.37879356580582,,,0.01,79.11750000000015,177.0,0.0,0.0,,,3.0,1186,,623.0,1.0,958.0,57795,97.5,26.0,,,1763512763.2815695
,1341.875472219,0.0870836153626442,,,,,0.5700623989105225,,,,,,,,,,1188,,,,,58000,,,23.735973358154297,,1763512768.3140438
,1365.268643193,,,41.93125915527344,26.55467987060547,,,,,,,,,,9.506765365600586,,1197,,,,,59000,,,,,1763512791.7071695
,1365.817854203,,,,,25.680925314325897,,,0.01,144.07500000000044,319.0,0.0,0.0,,,3.0,1198,,1131.0,1.0,962.0,59023,101.25,115.0,,,1763512792.2560172
,1414.518309221,0.16506212949752808,,,,,6.456500053405762,,,,,,,,,,1213,,,,,61000,,,22.432270050048828,,1763512840.956813
,1414.531638897,,,43.5482177734375,25.24588394165039,,,,,,,,,,72.97467041015625,,1215,,,,,61000,,,,,1763512840.9701405
,1435.253274659,,,,,,,0.6831362247467041,,,,,,0.056534115225076675,,,1222,24.133331298828125,,,,62000,,,,,1763512861.6918907
,1441.144823401,,,,,44.121245095191576,,,0.01,141.58250000000038,386.0,0.0,0.0,,,3.0,1226,,1108.0,5.0,978.0,62381,72.5,263.0,,,1763512867.5831156
,1448.865908495,,,,,23.021810718316697,,,0.01,47.56750000000003,132.0,0.0,0.0,,,3.0,1230,,376.0,2.0,982.0,62906,75.0,100.0,,,1763512875.3041906
,1451.167623722,0.07772340625524521,,,,,4.673245429992676,,,,,,,,,,1232,,,,,63000,,,25.252578735351562,,1763512877.6061358
,1451.180382005,,,43.69217300415039,33.54928207397461,,,,,,,,,,12.258183479309082,,1234,,,,,63000,,,,,1763512877.61893
,1489.413978329,,,,,49.98061174095342,,,0.01,163.8800000000002,392.0,0.0,0.0,,,3.0,1245,,1284.0,1.0,989.0,64429,96.25,231.0,,,1763512915.8520403
,1500.178016405,,,,,,,4.716856956481934,,,,,,0.12586015462875366,,,1249,24.046035766601562,,,,65000,,,,,1763512926.6163728
,1511.956718626,,,,,5.608009339328895,,,0.01,69.91749999999998,147.0,0.0,0.0,,,3.0,1254,,553.0,2.0,994.0,65407,82.5,18.0,,,1763512938.3948143
,1563.806966415,,,,,4.672073281745516,,,0.01,47.34250000000002,107.0,0.0,0.0,,,3.0,1271,,374.0,0.0,1003.0,67499,102.5,0.0,,,1763512990.2450821
,1576.090915254,0.9960944652557373,,,,,3.4071872234344482,,,,,,,,,,1276,,,,,68000,,,27.764102935791016,,1763513002.5293806
,1617.072863256,,,,,13.723201840314054,,,0.01,47.772500000000036,115.0,0.0,0.0,,,3.0,1291,,379.0,1.0,1015.0,69759,75.0,0.0,,,1763513043.5110776
,1631.385024025,,,,,23.151215275876663,,,0.01,150.6575000000005,341.0,0.0,0.0,,,3.0,1299,,1184.0,2.0,1019.0,70493,75.0,0.0,,,1763513057.8231647
,1643.740882818,,,43.118873596191406,14.888446807861328,,,,,,,,,,9.340957641601562,,1305,,,,,71000,,,,,1763513070.1794665
,1684.498417722,,,,,,,5.163936138153076,,,,,,0.08351843059062958,,,1324,26.115310668945312,,,,73000,,,,,1763513110.9367037
,1687.541125367,,,,,46.026969539608075,,,0.01,59.62500000000021,209.0,0.0,0.0,,,3.0,1328,,466.0,1.0,1036.0,73124,78.75,0.0,,,1763513113.97926
,1722.177839063,,,,,8.607492375831681,,,0.01,68.19500000000006,151.0,0.0,0.0,,,3.0,1339,,539.0,0.0,1043.0,74762,81.25,0.0,,,1763513148.6160333
,1724.863739836,,,,,8.716560388134711,,,0.01,46.17500000000001,109.0,0.0,0.0,,,3.0,1340,,369.0,1.0,1044.0,74871,46.25,0.0,,,1763513151.3018472
,1745.692364404,,,,,6.8979358325516555,,,0.01,56.97249999999998,130.0,0.0,0.0,,,3.0,1349,,452.0,0.0,1049.0,75722,67.5,0.0,,,1763513172.1308079
,1752.573413253,4.6851935386657715,,,,,5.795171737670898,,,,,,,,,,1353,,,,,76000,,,28.970918655395508,,1763513179.0118315
0.27538594603538513,1777.117578799,,26.452850341796875,,,,,,,,,,,,,,1363,,,,,77000,,,,5.443678855895996,1763513203.5560832
,1785.342598878,,,,,12.363675373851663,,,0.01,240.4124999999989,500.0,0.0,0.0,,,4.0,1365,,1885.0,1.0,1057.0,77336,128.75,0.0,,,1763513211.7807808
,1791.641056127,,,,,15.286906775080457,,,0.01,113.94750000000047,255.0,0.0,0.0,,,3.0,1366,,897.0,0.0,1058.0,77591,77.5,0.0,,,1763513218.079173
0.08052568137645721,1801.756656018,,26.049074172973633,,,,,,,,,,,,,,1370,,,,,78000,,,,6.983668804168701,1763513228.1951404
,1801.763070681,,,43.14396286010742,22.478647232055664,,,,,,,,,,9.575590133666992,,1371,,,,,78000,,,,,1763513228.2016318
,1826.447453526,,,47.33829116821289,24.91741180419922,,,,,,,,,,3.116292953491211,,1380,,,,,79000,,,,,1763513252.8860464
,1827.739059001,,,,,5.371570417485013,,,0.01,22.28750000000002,54.0,0.0,0.0,,,3.0,1381,,177.0,0.0,1065.0,79049,112.5,0.0,,,1763513254.1771488
,1839.634030268,,,,,5.757597155063912,,,0.01,25.99500000000004,61.0,0.0,0.0,,,3.0,1388,,208.0,1.0,1072.0,79457,88.75,0.0,,,1763513266.0721025
,1854.642214098,,,,,9.595148513701655,,,0.01,243.32499999999925,500.0,0.0,0.0,,,4.0,1389,,1907.0,0.0,1073.0,79957,145.0,0.0,,,1763513281.0803723
,1862.148430296,,,,,20.21934531581076,,,0.01,65.8550000000001,157.0,0.0,0.0,,,3.0,1395,,518.0,0.0,1075.0,80217,103.75,0.0,,,1763513288.5865624
,1873.735040225,,,,,3.7402439759993835,,,0.01,95.03500000000025,200.0,0.0,0.0,,,3.0,1397,,750.0,1.0,1077.0,80686,78.75,0.0,,,1763513300.1731315
,1881.380089899,,,,,,,0.9705010056495667,,,,,,0.25988078117370605,,,1399,30.699535369873047,,,,81000,,,,,1763513307.8183415
0.05067716911435127,1881.392920638,,28.347564697265625,,,,,,,,,,,,,,1401,,,,,81000,,,,4.252863883972168,1763513307.8313932
,1894.213830912,,,,,6.583864271839132,,,0.01,30.29250000000001,72.0,0.0,0.0,,,3.0,1405,,243.0,1.0,1081.0,81526,70.0,25.0,,,1763513320.6519864
,1930.299292987,,,45.67780303955078,10.989483833312988,,,,,,,,,,6.675341606140137,,1418,,,,,83000,,,,,1763513356.737837
,1955.450245183,,,52.78922653198242,38.2874641418457,,,,,,,,,,141.69479370117188,,1425,,,,,84000,,,,,1763513381.888661
,1957.800151777,,,,,47.724233100176775,,,0.01,145.12499999999983,349.0,0.0,0.0,,,3.0,1426,,1139.0,0.0,1090.0,84120,76.25,0.0,,,1763513384.2385528
,1973.253263061,,,,,1.8773784914076268,,,0.01,42.45000000000001,89.0,0.0,0.0,,,3.0,1432,,336.0,0.0,1096.0,84666,106.25,0.0,,,1763513399.69137
,1979.413252997,,,,,3.5250425529346106,,,0.01,93.57500000000024,199.0,0.0,0.0,,,3.0,1433,,739.0,0.0,1097.0,84865,71.25,0.0,,,1763513405.8513448
,1983.293806214,,,,,1.2383153879363231,,,0.01,60.34500000000002,126.0,0.0,0.0,,,3.0,1434,,478.0,0.0,1098.0,84991,83.75,0.0,,,1763513409.7318063
0.017144110053777695,2010.834567437,,29.801807403564453,,,,,,,,,,,,,,1447,,,,,86000,,,,4.697634696960449,1763513437.2731001
,2024.688721861,,,,,6.7354115501578375,,,0.01,113.58750000000046,244.0,0.0,0.0,,,3.0,1452,,896.0,0.0,1108.0,86562,65.0,0.0,,,1763513451.1267793
,2035.367655035,,,,,,,7.411114692687988,,,,,,0.8180344700813293,,,1455,31.97984504699707,,,,87000,,,,,1763513461.8060343
,2035.373788558,0.04933111369609833,,,,,6.585280418395996,,,,,,,,,,1456,,,,,87000,,,32.398231506347656,,1763513461.812355
0.03915328159928322,2035.380159581,,30.017520904541016,,,,,,,,,,,,,,1457,,,,,87000,,,,4.5965046882629395,1763513461.81879
,2044.950742799,,,,,5.325060445666352,,,0.01,130.42750000000052,268.0,0.0,0.0,,,3.0,1461,,1025.0,1.0,1113.0,87391,112.5,0.0,,,1763513471.388805
,2058.661057154,,,,,1.7093639167830819,,,0.01,1.615,8.0,0.0,0.0,,,3.0,1468,,18.0,0.0,1120.0,87953,78.75,0.0,,,1763513485.0993397
,2085.559010914,,,,,57.75874003127157,,,0.01,94.73000000000019,292.0,0.0,0.0,,,3.0,1488,,740.0,1.0,1132.0,89011,81.25,0.0,,,1763513511.997242
,2147.09383549,,,,,,,8.690900802612305,,,,,,2.056443452835083,,,1514,33.957298278808594,,,,92000,,,,,1763513573.5322495
,2147.096930505,0.32577377557754517,,,,,8.424548149108887,,,,,,,,,,1515,,,,,92000,,,32.233116149902344,,1763513573.5355496
0.05135781690478325,2147.100159469,,31.585508346557617,,,,,,,,,,,,,,1516,,,,,92000,,,,2.8786563873291016,1763513573.5387597
,2151.689896207,,,,,4.9257918145208315,,,0.01,70.82499999999996,149.0,0.0,0.0,,,3.0,1519,,561.0,1.0,1151.0,92339,71.25,21.0,,,1763513578.1281917
,2152.749687317,,,,,2.1363637330754504,,,0.01,31.38,67.0,0.0,0.0,,,3.0,1521,,249.0,0.0,1153.0,92434,108.75,0.0,,,1763513579.187968
,2154.982878258,,,,,1.2777005713389848,,,0.01,70.96750000000006,147.0,0.0,0.0,,,3.0,1522,,559.0,0.0,1154.0,92581,112.5,0.0,,,1763513581.4210277
,2156.134847563,,,,,1.952887285533919,,,0.01,23.352500000000013,48.0,0.0,0.0,,,3.0,1523,,186.0,0.0,1155.0,92629,112.5,0.0,,,1763513582.572954
,2156.612312915,,,,,1.639069858181766,,,0.01,8.4,19.0,0.0,0.0,,,3.0,1524,,69.0,0.0,1156.0,92648,108.75,0.0,,,1763513583.050525
,2159.386245659,,,,,0.9531624992622793,,,0.01,53.70250000000002,113.0,0.0,0.0,,,3.0,1525,,425.0,0.0,1157.0,92761,95.0,0.0,,,1763513585.8244362
,2165.267710564,3.765631914138794,,,,,2.708580732345581,,,,,,,,,,1527,,,,,93000,,,34.767738342285156,,1763513591.7062006
,2165.28025082,,,46.24058532714844,18.064998626708984,,,,,,,,,,1.8345661163330078,,1529,,,,,93000,,,,,1763513591.7187681
,2185.69704349,,,,,4.092733652462099,,,0.01,243.88749999999953,500.0,0.0,0.0,,,4.0,1534,,1913.0,1.0,1162.0,93834,126.25,0.0,,,1763513612.1351533
,2189.830471368,0.7786487340927124,,,,,7.145687580108643,,,,,,,,,,1536,,,,,94000,,,34.64354705810547,,1763513616.2689888
,2207.462436363,,,,,6.142069581989454,,,0.01,23.15250000000002,53.0,0.0,0.0,,,3.0,1542,,184.0,1.0,1166.0,94708,112.5,0.0,,,1763513633.9005723
,2209.263039426,,,,,2.732859079791733,,,0.01,36.44750000000002,75.0,0.0,0.0,,,3.0,1543,,289.0,0.0,1167.0,94783,107.5,0.0,,,1763513635.7008846
,2214.755247803,0.6640063524246216,,,,,5.603511333465576,,,,,,,,,,1545,,,,,95000,,,33.368831634521484,,1763513641.193792
0.05239211767911911,2214.761894846,,31.51957893371582,,,,,,,,,,,,,,1546,,,,,95000,,,,5.015720844268799,1763513641.2003682
,2249.382213722,,,,,14.064027694795834,,,0.01,237.37499999999966,500.0,0.0,0.0,,,4.0,1558,,1860.0,0.0,1174.0,96401,137.5,0.0,,,1763513675.8204067
,2255.074059241,,,,,3.3892550803975414,,,0.01,109.07000000000033,226.0,0.0,0.0,,,3.0,1559,,858.0,0.0,1175.0,96627,106.25,0.0,,,1763513681.512154
,2264.319781889,0.1898362934589386,,,,,10.420866966247559,,,,,,,,,,1563,,,,,97000,,,32.43463897705078,,1763513690.758255
,2266.739697677,,,,,51.11132873443977,,,0.01,136.56500000000003,383.0,0.0,0.0,,,3.0,1566,,1070.0,1.0,1178.0,97096,48.75,83.0,,,1763513693.1779363
,2283.489220534,,,,,5.6720300598638875,,,0.01,135.34500000000043,281.0,0.0,0.0,,,3.0,1570,,1066.0,3.0,1182.0,97767,78.75,0.0,,,1763513709.927352
,2287.107772204,,,,,6.771541091214089,,,0.01,65.80250000000004,143.0,0.0,0.0,,,3.0,1571,,518.0,0.0,1183.0,97910,112.5,0.0,,,1763513713.5460715
,2289.407644479,,,58.642822265625,32.80971145629883,,,,,,,,,,3.4167017936706543,,1576,,,,,98000,,,,,1763513715.846304
,2321.623182905,,,,,4.79238197559419,,,0.01,47.55500000000001,102.0,0.0,0.0,,,3.0,1588,,376.0,1.0,1192.0,99297,103.75,0.0,,,1763513748.0614758
,2326.526516326,,,,,32.53088945525477,,,0.01,69.37250000000013,200.0,0.0,0.0,,,3.0,1589,,544.0,1.0,1193.0,99497,87.5,0.0,,,1763513752.964792
,2341.134193798,,,,,26.71769170418731,,,0.01,46.93999999999998,128.0,0.0,0.0,,,3.0,1597,,369.0,0.0,1197.0,100084,103.75,0.0,,,1763513767.5723345
,2363.988912264,,,53.60079574584961,12.223828315734863,,,,,,,,,,35.47797393798828,,1607,,,,,101000,,,,,1763513790.4274309
,2379.336731106,,,,,8.962333680465134,,,0.01,107.66500000000039,233.0,0.0,0.0,,,3.0,1609,,847.0,3.0,1205.0,101625,96.25,0.0,,,1763513805.7748864
,2385.877374105,,,,,2.9891919894847137,,,0.01,134.7675000000004,272.0,0.0,0.0,,,3.0,1610,,1062.0,0.0,1206.0,101897,80.0,0.0,,,1763513812.3154752
,2388.363875834,0.04077116772532463,,,,,5.937918186187744,,,,,,,,,,1612,,,,,102000,,,34.41492462158203,,1763513814.802349
,2431.42279807,,,,,15.54208057983248,,,0.01,80.66250000000015,179.0,0.0,0.0,,,3.0,1626,,634.0,0.0,1214.0,103835,112.5,0.0,,,1763513857.8610892
,2454.375391516,,,55.24864196777344,12.875977516174316,,,,,,,,,,0.96796715259552,,1638,,,,,105000,,,,,1763513880.8138223
,2485.503120559,,,,,1.6766838551140124,,,0.01,14.1725,30.0,0.0,0.0,,,3.0,1648,,114.0,0.0,1224.0,106426,112.5,0.0,,,1763513911.9415684
0.060833729803562164,2496.833197701,,34.968772888183594,,,,,,,,,,,,,,1653,,,,,107000,,,,0.44182637333869934,1763513923.2717113
,2505.321821048,,,,,36.140835888922325,,,0.01,113.99750000000017,300.0,0.0,0.0,,,3.0,1656,,892.0,8.0,1228.0,107399,100.0,0.0,,,1763513931.759942
,2543.407483174,,,,,1.1446697121876612,,,0.01,148.0675000000002,302.0,0.0,0.0,,,3.0,1675,,1166.0,1.0,1243.0,108985,80.0,0.0,,,1763513969.8455927
,2567.845433146,,,,,,,14.144234657287598,,,,,,0.6067779660224915,,,1687,41.354087829589844,,,,110000,,,,,1763513994.2838678
,2567.858465026,,,58.66064453125,16.68280029296875,,,,,,,,,,2.0617876052856445,,1690,,,,,110000,,,,,1763513994.2971835
,2639.428485914,,,,,,,6.9721221923828125,,,,,,0.5415762066841125,,,1706,47.71076202392578,,,,113000,,,,,1763514065.8666909
,2701.444735715,,,,,2.481239609550042,,,0.01,21.670000000000005,46.0,0.0,0.0,,,3.0,1732,,173.0,0.0,1272.0,115574,108.75,0.0,,,1763514127.8830035
,2735.864048228,,,59.118072509765625,17.749197006225586,,,,,,,,,,1.3329236507415771,,1745,,,,,117000,,,,,1763514162.3025856
,2760.428240188,,,,,3.1472289398769138,,,0.01,150.7900000000002,313.0,0.0,0.0,,,3.0,1753,,1187.0,0.0,1281.0,118028,78.75,0.0,,,1763514186.8663492
,2762.840232417,,,,,3.4662687071258307,,,0.01,46.37250000000005,100.0,0.0,0.0,,,3.0,1754,,369.0,0.0,1282.0,118128,75.0,0.0,,,1763514189.2784996
0.010920663364231586,2786.316702058,,36.20008850097656,,,,,,,,,,,,,,1762,,,,,119000,,,,5.6097092628479,1763514212.7551675
,2793.809759861,,,,,4.911060857900318,,,0.01,93.65750000000024,196.0,0.0,0.0,,,3.0,1765,,740.0,0.0,1289.0,119288,70.0,0.0,,,1763514220.2478309
,2805.097785047,,,,,4.3605532905814375,,,0.01,125.88500000000039,260.0,0.0,0.0,,,3.0,1768,,993.0,0.0,1292.0,119746,66.25,0.0,,,1763514231.5359004
,2809.358407266,,,,,8.456463134786329,,,0.01,17.387500000000003,54.0,0.0,0.0,,,3.0,1770,,141.0,3.0,1294.0,119925,72.5,0.0,,,1763514235.7965002
0.03490785136818886,2811.171899655,,34.31542205810547,,,,,,,,,,,,,,1773,,,,,120000,,,,9.803634643554688,1763514237.6104045
,2824.647390866,,,,,2.887129846404558,,,0.01,89.5925000000002,187.0,0.0,0.0,,,3.0,1777,,706.0,0.0,1297.0,120557,97.5,0.0,,,1763514251.08561
,2835.358482463,0.043980684131383896,,,,,6.821125507354736,,,,,,,,,,1780,,,,,121000,,,39.2060546875,,1763514261.7969632
,2859.42559238,,,,,45.10009998603148,,,0.01,111.92750000000026,288.0,0.0,0.0,,,3.0,1789,,879.0,3.0,1305.0,121997,67.5,0.0,,,1763514285.8637655
,2881.235644521,,,,,3.0354190402644567,,,0.01,3.857499999999999,11.0,0.0,1.0,,,3.0,1805,,33.0,1.0,1313.0,123121,112.5,0.0,,,1763514307.6738837
