robot_1/q_mean,total_kills_per_episode,total_charges_per_episode,robot_2/loss,robot_1/loss,robot_3/q_std,_timestamp,_runtime,robot_0/loss,survival_rate,total_agent_collisions_per_episode,robot_0/q_std,mean_final_energy,_step,robot_2/q_std,epsilon,episode_length,std_episode_reward,mean_episode_reward,robot_0/q_mean,episode,robot_3/loss,robot_3/q_mean,robot_1/q_std,robot_2/q_mean,global_step
30.523963928222656,,,,0.18033847212791443,,1763451450.2252138,1896.006748117,,,,,,1324,,,,,,,,,,6.839100360870361,,81000
,0.0,382.0,,,,1763451454.0136933,1899.795730292,,3.0,1.0,,69.5,1328,,0.01,142.0,23.210209364630916,48.86249999999999,,1004.0,,,,,81164
,0.0,113.0,,,,1763451472.2482858,1918.030305477,,3.0,1.0,,70.0,1339,,0.01,56.0,13.609546970784896,14.382500000000013,,1015.0,,,,,81907
,,,,,,1763451474.5421503,1920.324100876,0.020706038922071457,,,5.726199626922607,,1340,,,,,,28.99648666381836,,,,,,82000
33.21879577636719,,,,0.07043543457984924,,1763451499.433477,1945.215085254,,,,,,1349,,,,,,,,,,1.3741782903671265,,83000
,0.0,382.0,,,,1763451504.5216653,1950.303763953,,3.0,0.0,,74.75,1353,,0.01,120.0,14.70527201380507,48.69499999999999,,1021.0,,,,,83294
,0.0,511.0,,,,1763451531.2072396,1976.989301106,,3.0,3.0,,62.25,1363,,0.01,172.0,30.146559090549705,65.21500000000012,,1027.0,,,,,84584
,,,,,,1763451541.4752486,1987.257246506,0.29270023107528687,,,2.622476577758789,,1365,,,,,,30.03767967224121,,,,,,85000
33.64051055908203,,,,0.28176453709602356,,1763451541.4820755,1987.263872939,,,,,,1366,,,,,,,,,,2.818204879760742,,85000
,0.0,656.0,,,,1763451550.5128164,1996.294644738,,3.0,2.0,,47.75,1370,,0.01,269.0,51.482428312969354,84.16500000000023,,1030.0,,,,,85455
,0.0,128.0,,,,1763451551.0115857,1996.793359227,,3.0,2.0,,61.25,1371,,0.01,45.0,6.291744591128921,16.060000000000002,,1031.0,,,,,85500
,0.0,235.0,,,,1763451572.9532156,2018.735244812,,3.0,0.0,,75.0,1380,,0.01,63.0,2.682353211268061,29.75250000000002,,1036.0,,,,,86481
,0.0,1032.0,,,,1763451579.756552,2025.53862498,,3.0,2.0,,60.25,1381,,0.01,270.0,3.810793880545099,131.3000000000005,,1037.0,,,,,86751
,0.0,540.0,,,,1763451589.6742415,2035.456329228,,3.0,0.0,,59.5,1388,,0.01,153.0,4.284573345153504,68.62250000000004,,1040.0,,,,,87154
,0.0,1074.0,,,,1763451598.0912635,2043.873315726,,3.0,0.0,,65.0,1389,,0.01,344.0,46.53114031216085,137.3375000000003,,1041.0,,,,,87498
,0.0,1545.0,,,,1763451611.2677019,2057.049761648,,4.0,0.0,,85.75,1395,,0.01,500.0,37.74978038015628,197.98249999999993,,1043.0,,,,,88029
,0.0,19.0,,,,1763451613.754203,2059.536087678,,3.0,0.0,,74.75,1397,,0.01,6.0,0.8975800799928659,2.1799999999999997,,1045.0,,,,,88131
,0.0,196.0,,,,1763451616.7910223,2062.57309239,,3.0,2.0,,42.25,1399,,0.01,64.0,10.188775686999897,24.560000000000006,,1047.0,,,,,88253
,0.0,199.0,,,,1763451620.4773095,2066.25939042,,3.0,0.0,,56.0,1401,,0.01,54.0,1.5870156741507155,24.97250000000001,,1049.0,,,,,88403
33.91612243652344,,,,0.04884869605302811,,1763451635.1892915,2080.970935262,,,,,,1405,,,,,,,,,,2.9950809478759766,,89000
34.791603088378906,,,,0.10018229484558105,,1763451655.846269,2101.628084447,,,,,,1418,,,,,,,,,,1.6553821563720703,,90000
,0.0,34.0,,,,1763451661.8283405,2107.61033193,,3.0,0.0,,73.75,1425,,0.01,11.0,2.029267109081503,4.095000000000001,,1065.0,,,,,90246
,0.0,252.0,,,,1763451664.112501,2109.894588409,,3.0,1.0,,61.75,1426,,0.01,93.0,13.957328720066688,32.04500000000003,,1066.0,,,,,90339
,0.0,469.0,,,,1763451679.5301278,2125.312184481,,3.0,1.0,,65.0,1432,,0.01,147.0,20.481168637311676,59.74250000000001,,1072.0,,,,,90968
,,,,,,1763451680.3535573,2126.135471954,0.06548001617193222,,,3.153770685195923,,1433,,,,,,31.241519927978516,,,,,,91000
35.357460021972656,,,,0.04357758164405823,,1763451680.3601604,2126.141886907,,,,,,1434,,,,,,,,,,1.766148567199707,,91000
,,,0.08797051757574081,,,1763451706.4844043,2152.266073439,,,,,,1447,0.9712203741073608,,,,,,,,,,32.79859161376953,92000
,0.0,125.0,,,,1763451717.363417,2163.145503027,,3.0,1.0,,63.75,1452,,0.01,42.0,7.997690291577944,15.680000000000007,,1084.0,,,,,92610
,0.0,297.0,,,,1763451721.3747182,2167.156550069,,3.0,2.0,,55.75,1455,,0.01,169.0,30.36426106461346,38.369999999999976,,1087.0,,,,,92920
,,,,,,1763451722.2909355,2168.07275262,0.15647540986537933,,,1.4515353441238403,,1456,,,,,,32.534149169921875,,,,,,93000
35.70295715332031,,,,0.07277943193912506,,1763451722.2941337,2168.075722907,,,,,,1457,,,,,,,,,,0.48047393560409546,,93000
,0.0,1147.0,,,,1763451731.9055278,2177.687544436,,3.0,1.0,,65.0,1461,,0.01,374.0,23.168988297937915,146.76250000000041,,1089.0,,,,,93400
,0.0,765.0,,,,1763451750.8454852,2196.627513951,,3.0,1.0,,62.75,1468,,0.01,258.0,13.056326052914118,97.83000000000034,,1092.0,,,,,94129
,0.0,1246.0,,,,1763451813.2669685,2259.049068832,,3.0,2.0,,53.5,1488,,0.01,422.0,35.210273625036855,159.50249999999997,,1104.0,,,,,96312
,0.0,39.0,,,,1763451882.1934,2327.975375533,,3.0,2.0,,63.5,1514,,0.01,14.0,2.4300964487032197,4.647500000000001,,1118.0,,,,,99110
,0.0,94.0,,,,1763451882.9849458,2328.766942285,,3.0,3.0,,75.0,1515,,0.01,33.0,7.241375473623778,11.8275,,1119.0,,,,,99143
,0.0,97.0,,,,1763451883.785227,2329.567284972,,3.0,3.0,,70.75,1516,,0.01,32.0,4.625294585212923,12.149999999999999,,1120.0,,,,,99175
,,,,,,1763451903.9196928,2349.701642799,0.22470246255397797,,,2.2784337997436523,,1519,,,,,,34.059112548828125,,,,,,100000
,,,0.16797104477882385,,,1763451903.9328973,2349.714559867,,,,,,1521,6.539124011993408,,,,,,,,,,33.834938049316406,100000
,,,,,8.86892032623291,1763451903.9393651,2349.721064305,,,,,,1522,,,,,,,,1.0577545166015625,52.293724060058594,,,100000
,0.0,1306.0,,,,1763451904.6047976,2350.3869228,,4.0,4.0,,80.5,1523,,0.01,500.0,84.35815209569157,168.05499999999986,,1123.0,,,,,100029
,0.0,263.0,,,,1763451906.5613267,2352.343388746,,3.0,3.0,,75.0,1524,,0.01,79.0,8.069387755585899,33.41250000000001,,1124.0,,,,,100108
,0.0,771.0,,,,1763451912.1075804,2357.889606993,,3.0,1.0,,75.0,1525,,0.01,231.0,31.550673824024972,98.4325000000003,,1125.0,,,,,100339
,0.0,529.0,,,,1763451917.1191075,2362.901150204,,3.0,1.0,,57.25,1527,,0.01,182.0,27.86836064428618,67.51500000000014,,1127.0,,,,,100548
,0.0,291.0,,,,1763451924.8956277,2370.677705904,,3.0,2.0,,57.5,1529,,0.01,115.0,19.07045538916153,37.09749999999998,,1129.0,,,,,100872
,0.0,628.0,,,,1763451929.762441,2375.544522318,,3.0,2.0,,75.0,1534,,0.01,201.0,34.79387544884886,80.25750000000023,,1130.0,,,,,101073
,0.0,1054.0,,,,1763451949.1720085,2394.954187048,,3.0,5.0,,75.0,1536,,0.01,306.0,32.34818416464821,134.55750000000018,,1132.0,,,,,101879
,0.0,179.0,,,,1763451957.3606465,2403.142713157,,3.0,3.0,,63.25,1542,,0.01,60.0,7.567081669970274,22.605000000000018,,1134.0,,,,,102218
,0.0,1510.0,,,,1763451967.483052,2413.264942858,,3.0,3.0,,63.25,1543,,0.01,474.0,27.34357054226774,193.11999999999944,,1135.0,,,,,102692
38.56684112548828,,,,0.12870332598686218,,1763451973.3943808,2419.176073925,,,,,,1545,,,,,,,,,,1.0130726099014282,,103000
,,,0.2916479706764221,,,1763451973.4011197,2419.18277719,,,,,,1546,3.5063133239746094,,,,,,,,,,34.843017578125,103000
,0.0,1380.0,,,,1763452018.1612573,2463.943381143,,3.0,2.0,,73.75,1558,,0.01,487.0,36.425443374102485,177.10499999999993,,1142.0,,,,,104841
,0.0,304.0,,,,1763452021.0133927,2466.795457548,,3.0,10.0,,54.5,1559,,0.01,117.0,16.070414392603556,38.712500000000055,,1143.0,,,,,104958
,,,,,8.199955940246582,1763452022.0607753,2467.842456972,,,,,,1563,,,,,,,,0.3995918929576874,53.720523834228516,,,105000
,0.0,1160.0,,,,1763452032.3087623,2478.090954741,,3.0,5.0,,64.75,1566,,0.01,402.0,72.30052057212272,148.66499999999982,,1146.0,,,,,105426
,,,,,,1763452046.2183933,2492.000314297,0.11848270893096924,,,1.885092854499817,,1570,,,,,,35.52147674560547,,,,,,106000
39.287776947021484,,,,0.13372431695461273,,1763452046.2246337,2492.006303206,,,,,,1571,,,,,,,,,,0.8310830593109131,,106000
,0.0,401.0,,,,1763452067.5534742,2513.335517709,,3.0,0.0,,75.0,1576,,0.01,113.0,10.909457766085321,51.00249999999997,,1152.0,,,,,106909
,0.0,1276.0,,,,1763452090.702419,2536.484389633,,3.0,1.0,,62.5,1588,,0.01,342.0,7.038644667121642,162.54249999999996,,1156.0,,,,,108066
,0.0,499.0,,,,1763452093.9925797,2539.774765971,,3.0,1.0,,72.5,1589,,0.01,135.0,3.7326959091252188,63.44749999999999,,1157.0,,,,,108201
,0.0,615.0,,,,1763452125.6010332,2571.38306595,,3.0,2.0,,66.25,1597,,0.01,190.0,24.903703037902005,78.43500000000014,,1161.0,,,,,109615
,1.0,183.0,,,,1763452155.2094646,2600.99149517,,3.0,1.0,,63.5,1607,,0.01,54.0,5.424976382437083,23.047500000000024,,1167.0,,,,,110830
,,,,,,1763452159.3682873,2605.150274162,0.0676455944776535,,,0.9514951109886169,,1609,,,,,,37.105621337890625,,,,,,111000
39.5030517578125,,,,0.16554886102676392,,1763452159.3750517,2605.156905831,,,,,,1610,,,,,,,,,,2.150949001312256,,111000
,,,,,4.673294544219971,1763452159.3875518,2605.169027849,,,,,,1612,,,,,,,,2.98958420753479,54.35926818847656,,,111000
,0.0,281.0,,,,1763452193.8628407,2639.64492956,,3.0,0.0,,75.0,1626,,0.01,75.0,3.0698157518000846,35.62250000000004,,1178.0,,,,,112427
,0.0,258.0,,,,1763452215.170292,2660.952254576,,3.0,0.0,,57.0,1638,,0.01,78.0,8.708577309182033,32.59750000000001,,1186.0,,,,,113311
,0.0,554.0,,,,1763452241.5584748,2687.34047559,,3.0,2.0,,51.25,1648,,0.01,171.0,9.819905804028917,70.47000000000006,,1192.0,,,,,114392
,0.0,517.0,,,,1763452250.055768,2695.837784575,,3.0,1.0,,57.0,1653,,0.01,185.0,25.089341736083906,66.04250000000013,,1197.0,,,,,114744
,,,,,,1763452256.2504232,2702.032390784,0.10699909180402756,,,1.2710111141204834,,1656,,,,,,38.06224822998047,,,,,,115000
,0.0,991.0,,,,1763452286.6552706,2732.437477267,,3.0,17.0,,73.75,1675,,0.01,314.0,21.533544761603757,126.75000000000028,,1211.0,,,,,116226
,0.0,45.0,,,,1763452310.9812045,2756.763118663,,3.0,0.0,,75.0,1687,,0.01,12.0,1.0868618817494695,5.492499999999999,,1219.0,,,,,117220
,,,,,,1763452325.7988372,2771.580757702,0.7199482917785645,,,2.874587297439575,,1690,,,,,,38.07440185546875,,,,,,118000
,0.0,1280.0,,,,1763452355.412839,2801.194940129,,3.0,4.0,,75.0,1706,,0.01,378.0,33.562870389017,163.52749999999997,,1230.0,,,,,119183
,,,0.11891549825668335,,,1763452399.3223972,2845.104049907,,,,,,1732,3.1659388542175293,,,,,,,,,,39.34100341796875,121000
,,,,,,1763452446.143659,2891.925482288,0.10085169970989227,,,2.2595503330230713,,1745,,,,,,38.660255432128906,,,,,,123000
,0.0,505.0,,,,1763452452.967448,2898.749549299,,3.0,1.0,,62.25,1753,,0.01,134.0,2.590371594964673,64.08499999999998,,1261.0,,,,,123284
,0.0,64.0,,,,1763452453.5051308,2899.287278621,,3.0,0.0,,63.5,1754,,0.01,22.0,3.8798026689510885,7.852499999999999,,1262.0,,,,,123306
,0.0,1199.0,,,,1763452471.4123611,2917.194306716,,3.0,2.0,,63.75,1762,,0.01,362.0,24.256202299618028,153.1300000000001,,1266.0,,,,,124219
,0.0,3.0,,,,1763452475.4569466,2921.238869437,,3.0,0.0,,63.25,1765,,0.01,2.0,0.711143445445432,0.025000000000000022,,1269.0,,,,,124393
,0.0,675.0,,,,1763452487.956364,2933.73859903,,3.0,1.0,,48.5,1768,,0.01,205.0,14.658559572823073,85.90750000000024,,1272.0,,,,,124909
,,,,,,1763452490.3397577,2936.121955,0.06160815805196762,,,0.936221718788147,,1770,,,,,,39.287139892578125,,,,,,125000
,,,,,9.43205451965332,1763452490.3646774,2936.146410007,,,,,,1773,,,,,,,,0.5646770596504211,53.67216873168945,,,125000
,0.0,296.0,,,,1763452504.6522586,2950.434170574,,3.0,0.0,,63.5,1777,,0.01,87.0,6.325355227178948,37.50250000000001,,1277.0,,,,,125552
,0.0,447.0,,,,1763452508.7832615,2954.565419447,,3.0,0.0,,48.25,1780,,0.01,146.0,5.1642739083050015,56.81500000000004,,1280.0,,,,,125721
,0.0,593.0,,,,1763452532.7199965,2978.501985843,,3.0,1.0,,32.75,1789,,0.01,202.0,35.97240678631343,75.47000000000017,,1285.0,,,,,126711
,,,,,,1763452564.176451,3009.958615008,0.0753406435251236,,,1.453434944152832,,1805,,,,,,40.218780517578125,,,,,,128000
,0.0,40.0,,,,1763452591.8997426,3037.681744934,,3.0,0.0,,54.0,1818,,0.01,17.0,3.4126629997701214,4.7075000000000005,,1302.0,,,,,129187
,0.0,478.0,,,,1763452594.066868,3039.848697959,,3.0,2.0,,61.25,1819,,0.01,137.0,3.8256045273917225,60.730000000000004,,1303.0,,,,,129324
,,,,,,1763452608.3831081,3054.16509009,0.5864511728286743,,,4.322904109954834,,1823,,,,,,40.06188201904297,,,,,,130000
,,,,,,1763452657.6604064,3103.442409363,0.06179139018058777,,,3.4515275955200195,,1851,,,,,,40.39540481567383,,,,,,132000
,0.0,68.0,,,,1763452660.6686175,3106.45042775,,3.0,1.0,,74.75,1856,,0.01,19.0,1.6431752797556303,8.434999999999999,,1328.0,,,,,132126
,1.0,745.0,,,,1763452684.280503,3130.062564154,,3.0,2.0,,66.25,1868,,0.01,234.0,39.72127169414403,95.12500000000041,,1336.0,,,,,133098
,0.0,53.0,,,,1763452698.0090368,3143.791036859,,3.0,0.0,,56.25,1873,,0.01,15.0,1.4547937998218152,6.334999999999999,,1341.0,,,,,133666
,0.0,231.0,,,,1763452703.7090168,3149.491065616,,3.0,5.0,,67.0,1875,,0.01,87.0,11.17178673042053,29.412500000000012,,1343.0,,,,,133911
,,,,,,1763452705.9306078,3151.712402822,0.04203840717673302,,,6.0831217765808105,,1876,,,,,,39.05891799926758,,,,,,134000
42.71405792236328,,,,0.08824488520622253,,1763452705.937136,3151.718787408,,,,,,1877,,,,,,,,,,2.7328498363494873,,134000
,,,,,9.233381271362305,1763452705.9504216,3151.732080615,,,,,,1879,,,,,,,,3.7770752906799316,55.306983947753906,,,134000
,,,,,,1763452731.2015622,3176.983272586,0.06527376174926758,,,2.297316074371338,,1886,,,,,,40.614139556884766,,,,,,135000
43.313392639160156,,,,0.06490710377693176,,1763452755.4494638,3201.231114713,,,,,,1895,,,,,,,,,,1.3387538194656372,,136000
,,,0.05102895572781563,,,1763452755.4559245,3201.237570878,,,,,,1896,4.96132230758667,,,,,,,,,,40.43436813354492,136000
,0.0,211.0,,,,1763452769.5186012,3215.300290895,,3.0,1.0,,34.75,1902,,0.01,75.0,8.702680621509673,26.470000000000002,,1358.0,,,,,136595
,0.0,1235.0,,,,1763452774.2574372,3220.03949919,,3.0,1.0,,61.0,1903,,0.01,372.0,21.258836251074193,157.70250000000044,,1359.0,,,,,136967
,,,0.6974519491195679,,,1763452775.0780334,3220.859782025,,,,,,1906,2.4370710849761963,,,,,,,,,,41.513710021972656,137000
,0.0,451.0,,,,1763452781.5430524,3227.324922467,,3.0,0.0,,45.0,1909,,0.01,149.0,15.493136181870993,57.31250000000002,,1361.0,,,,,137273
,,,0.13505205512046814,,,1763452799.1822913,3244.963963639,,,,,,1918,2.7700300216674805,,,,,,,,,,42.01138687133789,138000
,0.0,542.0,,,,1763452802.613736,3248.395717462,,3.0,0.0,,43.5,1920,,0.01,152.0,8.514538669240963,68.70250000000006,,1368.0,,,,,138139
,,,,,8.954801559448242,1763452823.4758196,3269.257418318,,,,,,1930,,,,,,,,9.895451545715332,54.004364013671875,,,139000
,0.0,1150.0,,,,1763452868.164809,3313.946961611,,3.0,2.0,,61.0,1945,,0.01,299.0,5.278055394745302,146.34750000000025,,1385.0,,,,,140844
,,,,,4.822865962982178,1763452872.0241246,3317.805755664,,,,,,1950,,,,,,,,0.7077631950378418,57.054901123046875,,,141000
,0.0,221.0,,,,1763452883.0548775,3328.836717769,,3.0,2.0,,47.25,1953,,0.01,60.0,1.9541046543110354,27.695000000000007,,1389.0,,,,,141565
,0.0,408.0,,,,1763452889.1907635,3334.972862691,,3.0,1.0,,66.25,1959,,0.01,178.0,37.40822168989062,52.44000000000011,,1395.0,,,,,141838
,,,0.08286356925964355,,,1763452893.0546436,3338.836270466,,,,,,1967,3.3571407794952393,,,,,,,,,,42.17549514770508,142000
,0.0,479.0,,,,1763452898.4260702,3344.208085833,,3.0,1.0,,49.25,1971,,0.01,149.0,14.831871931755638,60.85500000000002,,1403.0,,,,,142220
,0.0,208.0,,,,1763452902.423199,3348.205204483,,3.0,2.0,,52.0,1973,,0.01,79.0,13.063949201906757,26.307499999999994,,1405.0,,,,,142380
,0.0,206.0,,,,1763452929.370999,3375.152947649,,3.0,1.0,,44.5,1985,,0.01,60.0,2.757828629556221,25.792500000000025,,1413.0,,,,,143471
,0.0,47.0,,,,1763452934.526307,3380.30826243,,3.0,2.0,,75.0,1991,,0.01,13.0,1.5198745836416896,5.752499999999999,,1419.0,,,,,143678
,0.0,676.0,,,,1763452948.5994651,3394.381447945,,3.0,0.0,,53.25,2001,,0.01,226.0,38.541988142803476,86.2900000000003,,1425.0,,,,,144327
,0.0,654.0,,,,1763452952.9145823,3398.696594154,,3.0,4.0,,70.0,2002,,0.01,176.0,2.388727433174426,83.20750000000015,,1426.0,,,,,144503
,,,0.34748876094818115,,,1763452964.9612844,3410.742978573,,,,,,2007,5.790217399597168,,,,,,,,,,42.634376525878906,145000
,0.0,110.0,,,,1763452979.2269924,3425.009044706,,3.0,2.0,,63.25,2016,,0.01,34.0,3.2581973543663665,13.72,,1436.0,,,,,145586
,0.0,51.0,,,,1763452988.943021,3434.725073638,,3.0,1.0,,75.0,2019,,0.01,17.0,4.1179507949950045,6.292499999999999,,1439.0,,,,,145989
,0.0,191.0,,,,1763452990.330296,3436.112322062,,3.0,2.0,,75.0,2024,,0.01,57.0,6.5795150847156005,24.192500000000013,,1440.0,,,,,146046
,0.0,129.0,,,,1763452999.4397726,3445.221849259,,3.0,1.0,,46.25,2027,,0.01,53.0,8.717420776812382,16.11500000000001,,1443.0,,,,,146421
,0.0,262.0,,,,1763453003.4612412,3449.243353276,,3.0,5.0,,33.0,2029,,0.01,93.0,7.8553974278835605,33.0075,,1445.0,,,,,146692
,,,0.2792432904243469,,,1763453009.2164528,3454.998143415,,,,,,2034,5.59956169128418,,,,,,,,,,41.934356689453125,147000
,0.0,96.0,,,,1763453010.35957,3456.141554273,,3.0,4.0,,46.75,2037,,0.01,39.0,4.981006424408629,11.855000000000002,,1449.0,,,,,147047
,0.0,679.0,,,,1763453016.7157483,3462.497832827,,3.0,3.0,,28.25,2038,,0.01,261.0,36.75461161541518,86.7650000000002,,1450.0,,,,,147308
,0.0,527.0,,,,1763453020.3018806,3466.084003366,,3.0,0.0,,75.0,2039,,0.01,150.0,5.824733362996157,67.12250000000006,,1451.0,,,,,147458
44.87798309326172,,,,0.06588294357061386,,1763453034.432425,3480.214176525,,,,,,2045,,,,,,,,,,0.9313821792602539,,148000
,0.0,367.0,,,,1763453045.70104,3491.483171137,,3.0,1.0,,75.0,2051,,0.01,121.0,20.28478540063955,46.83249999999995,,1459.0,,,,,148436
,0.0,239.0,,,,1763453048.3273141,3494.109415326,,3.0,1.0,,43.5,2052,,0.01,90.0,13.552734733255875,30.207500000000024,,1460.0,,,,,148526
45.271263122558594,,,,0.16500607132911682,,1763453061.8601794,3507.641931564,,,,,,2054,,,,,,,,,,1.0538153648376465,,149000
,,,,,7.241716384887695,1763453090.3679967,3536.149655546,,,,,,2065,,,,,,,,0.333938866853714,57.199825286865234,,,150000
,0.0,97.0,,,,1763453100.54904,3546.330943735,,3.0,3.0,,48.25,2069,,0.01,39.0,7.4782501295423405,11.995000000000001,,1469.0,,,,,150394
,0.0,1731.0,,,,1763453112.5028265,3558.28492323,,4.0,6.0,,80.25,2070,,0.01,500.0,40.26312852660532,221.17749999999927,,1470.0,,,,,150894
,0.0,1334.0,,,,1763453122.1243472,3567.906511575,,3.0,2.0,,75.0,2076,,0.01,398.0,29.7566382299809,170.47749999999982,,1472.0,,,,,151408
46.27165985107422,,,,0.03576481714844704,,1763453180.4899576,3626.27158156,,,,,,2093,,,,,,,,,,1.111525535583496,,154000
,,,0.22063769400119781,,,1763453180.4937587,3626.275388875,,,,,,2094,7.138854026794434,,,,,,,,,,41.97571563720703,154000
,0.0,115.0,,,,1763453239.927592,3685.709772142,,3.0,4.0,,62.75,2117,,0.01,52.0,8.04254623859883,14.52000000000001,,1493.0,,,,,156445
,0.0,480.0,,,,1763453278.794327,3724.576370642,,3.0,0.0,,75.0,2135,,0.01,122.0,1.8917633969394492,60.96749999999995,,1503.0,,,,,158351
,,,0.05449598282575607,,,1763453291.1903753,3736.971981411,,,,,,2141,3.7727863788604736,,,,,,,,,,44.73046875,159000
,0.0,5.0,,,,1763453295.7575667,3741.539325454,,3.0,0.0,,74.75,2146,,0.01,2.0,0.8234986338786482,0.39,,1510.0,,,,,159197
,0.0,1474.0,,,,1763453308.1686754,3753.950845406,,4.0,2.0,,88.5,2147,,0.01,500.0,106.31022845897695,189.1349999999989,,1511.0,,,,,159697
,,,,,,1763453313.6936033,3759.475394107,0.031120026484131813,,,1.1325438022613525,,2148,,,,,,44.44084167480469,,,,,,160000
,0.0,72.0,,,,1763453325.4530668,3771.235200187,,3.0,0.0,,75.0,2155,,0.01,23.0,4.7674698478333335,8.977499999999997,,1515.0,,,,,160598
,0.0,1516.0,,,,1763453357.222027,3803.004154819,,4.0,12.0,,86.0,2164,,0.01,500.0,33.21654407068843,194.35999999999927,,1520.0,,,,,161839
,,,0.13158264756202698,,,1763453362.0077255,3807.789446695,,,,,,2167,5.743585586547852,,,,,,,,,,44.22511291503906,162000
47.39917755126953,,,,0.051521606743335724,,1763453387.1165826,3832.898281056,,,,,,2172,,,,,,,,,,3.4791555404663086,,163000
,0.0,1849.0,,,,1763453431.820547,3877.602411244,,4.0,2.0,,83.25,2185,,0.01,500.0,12.117360222011857,235.95749999999867,,1529.0,,,,,164901
,,,,,8.636126518249512,1763453433.3825824,3879.164252106,,,,,,2189,,,,,,,,2.5168185234069824,59.68861389160156,,,165000
,0.0,1212.0,,,,1763453447.9310088,3893.712865812,,3.0,1.0,,56.5,2192,,0.01,360.0,23.20480594079553,154.6625000000002,,1532.0,,,,,165605
,0.0,1496.0,,,,1763453458.5831492,3904.365059929,,3.0,6.0,,50.5,2197,,0.01,437.0,28.401369135131176,190.8724999999996,,1533.0,,,,,166042
,0.0,225.0,,,,1763453460.0509682,3905.83309622,,3.0,0.0,,75.0,2198,,0.01,60.0,1.8871324145380153,28.472500000000014,,1534.0,,,,,166102
,0.0,36.0,,,,1763453460.328872,3906.110946935,,3.0,0.0,,74.75,2199,,0.01,11.0,0.905552317649289,4.3549999999999995,,1535.0,,,,,166113
46.260650634765625,,,,63.19154357910156,,1763453481.8888927,3927.670604646,,,,,,2208,,,,,,,,,,1.4109307527542114,,167000
,0.0,1421.0,,,,1763453495.54769,3941.329719036,,4.0,2.0,,68.0,2211,,0.01,500.0,69.8773627507495,182.30499999999978,,1543.0,,,,,167466
,0.0,393.0,,,,1763453498.9509077,3944.732947338,,3.0,2.0,,45.75,2212,,0.01,139.0,26.534883643988323,49.96999999999994,,1544.0,,,,,167605
,0.0,46.0,,,,1763453505.4894505,3951.271585671,,3.0,0.0,,62.75,2214,,0.01,15.0,2.3042189566098084,5.524999999999999,,1546.0,,,,,167871
45.14713668823242,,,,0.12710300087928772,,1763453509.4246318,3955.206369999,,,,,,2216,,,,,,,,,,3.375098943710327,,168000
,0.0,578.0,,,,1763453516.583062,3962.365132489,,3.0,0.0,,46.0,2220,,0.01,160.0,9.386818883413122,73.30750000000009,,1548.0,,,,,168239
,0.0,237.0,,,,1763453528.5187266,3974.300798384,,3.0,3.0,,48.75,2223,,0.01,66.0,2.7614760545766215,29.770000000000007,,1551.0,,,,,168673
,,,,,,1763453536.8145487,3982.59634184,28.405223846435547,,,5.483200550079346,,2224,,,,,,43.521324157714844,,,,,,169000
48.30575942993164,,,,0.5829716920852661,,1763453536.820679,3982.602194639,,,,,,2225,,,,,,,,,,7.753479957580566,,169000
,,,3.0990028381347656,,,1763453536.826639,3982.608146278,,,,,,2226,5.106605529785156,,,,,,,,,,46.318199157714844,169000
,,,,,6.09910774230957,1763453536.8328261,3982.61435246,,,,,,2227,,,,,,,,0.33395683765411377,55.86375045776367,,,169000
,0.0,123.0,,,,1763453548.0619414,3993.844054072,,3.0,1.0,,52.5,2231,,0.01,41.0,8.34727612757599,15.307500000000003,,1555.0,,,,,169464
,0.0,152.0,,,,1763453558.8939412,4004.67606384,,3.0,3.0,,44.0,2235,,0.01,57.0,9.31861141748061,19.0075,,1559.0,,,,,169912
,0.0,913.0,,,,1763453568.2874599,4014.069531214,,3.0,10.0,,60.25,2241,,0.01,365.0,64.91653429597108,117.3749999999998,,1561.0,,,,,170302
,,,0.20335891842842102,,,1763453585.1949573,4030.976722607,,,,,,2248,4.439984321594238,,,,,,,,,,47.19975280761719,171000
,0.0,1501.0,,,,1763453595.8118463,4041.593971319,,4.0,6.0,,82.5,2250,,0.01,500.0,40.06160880443913,192.44999999999987,,1566.0,,,,,171444
46.78785705566406,,,,0.08511622250080109,,1763453609.2338905,4055.01557992,,,,,,2253,,,,,,,,,,1.920140027999878,,172000
,0.0,54.0,,,,1763453626.5262852,4072.308306315,,3.0,0.0,,72.5,2260,,0.01,18.0,2.0228120896415462,6.6525,,1572.0,,,,,172715
,0.0,957.0,,,,1763453646.1028986,4091.884728327,,3.0,0.0,,75.0,2272,,0.01,305.0,47.28061197520617,122.42250000000021,,1580.0,,,,,173624
,0.0,6.0,,,,1763453648.6516602,4094.433310457,,3.0,0.0,,75.0,2274,,0.01,2.0,0.8703555308033607,0.5175000000000001,,1582.0,,,,,173859
,0.0,409.0,,,,1763453651.906043,4097.687953737,,3.0,2.0,,55.5,2280,,0.01,122.0,4.548034602990596,51.89749999999997,,1584.0,,,,,174160
,0.0,196.0,,,,1763453657.306303,4103.088412966,,3.0,3.0,,30.25,2282,,0.01,87.0,13.034026622651957,24.67,,1586.0,,,,,174534
,0.0,541.0,,,,1763453682.4664798,4128.248670126,,3.0,3.0,,35.5,2294,,0.01,185.0,15.32197176443042,68.8275000000001,,1594.0,,,,,175405
,0.0,661.0,,,,1763453687.3743567,4133.156499608,,3.0,2.0,,48.75,2295,,0.01,206.0,16.364016927392996,84.17000000000019,,1595.0,,,,,175611
